UF,COD,MUN,ARRECADACAO_TOTAL_IMPOSTOS
PR,4113734,Luiziana,884853.505552588
PR,4113759,Lunardelli,435720.892305614
PR,4113809,Lupionópolis,890078.089330103
PR,4113908,Mallet,2167435.70762746
PR,4114005,Mamborê,5264730.81059467
PR,4114104,Mandaguaçu,9615995.94817966
PR,4114203,Mandaguari,12662394.5382066
PR,4114302,Mandirituba,3048258.21977668
PR,4114351,Manfrinópolis,132219.788037576
PR,4114401,Mangueirinha,3388138.43317042
PR,4114500,Manoel Ribas,2190842.9889058
PR,4114609,Marechal Cândido Rondon,25787798.306072
PR,4114708,Maria Helena,658533.311708851
PR,4114807,Marialva,14563098.4005961
PR,4114906,Marilândia do Sul,3975987.8160973
PR,4115002,Marilena,2356247.66450878
PR,4115101,Mariluz,1117420.43332093
PR,4115200,Maringá,485174632.253541
PR,4115309,Mariópolis,1212528.54345665
PR,4115358,Maripá,1916112.03463251
PR,4115408,Marmeleiro,4421741.1286537
PR,4115457,Marquinho,755390.497496374
PR,4115507,Marumbi,1379031.21402263
PR,4115606,Matelândia,5371144.0875971
PR,4115705,Matinhos,52989849.5346828
PR,4115739,Mato Rico,204576.94252674
PR,4115754,Mauá da Serra,5061128.6239666
PR,4115804,Medianeira,26332921.7714792
PR,4115853,Mercedes,1232487.50722794
PR,4115903,Mirador,209740.571792564
PR,4116000,Miraselva,174551.750162969
PR,4116059,Missal,3541542.28604084
PR,4116109,Moreira Sales,2294306.85394193
PR,4116208,Morretes,9117447.65163453
PR,4116307,Munhoz de Melo,966804.530915998
PR,4116406,Nossa Senhora das Graças,482330.353316065
PR,4116505,Nova Aliança do Ivaí,186790.739123033
PR,4116604,Nova América da Colina,451630.818223365
PR,4116703,Nova Aurora,3142602.41798614
PR,4116802,Nova Cantu,834349.089710297
PR,4116901,Nova Esperança,10274604.9320384
PR,4116950,Nova Esperança do Sudoeste,1019569.88473795
PR,4117008,Nova Fátima,3160619.41255737
PR,4117057,Nova Laranjeiras,2309511.20168318
PR,4117107,Nova Londrina,5837444.88140199
PR,4117206,Nova Olímpia,642102.160180095
PR,4117214,Nova Santa Bárbara,542675.935332955
PR,4117222,Nova Santa Rosa,2441641.63421895
PR,4117255,Nova Prata do Iguaçu,2618191.01357333
PR,4117271,Nova Tebas,1143566.34755661
PR,4117297,Novo Itacolomi,477465.766149483
PR,4117305,Ortigueira,23145732.3565132
PR,4117404,Ourizona,724185.818663137
PR,4117453,Ouro Verde do Oeste,1247832.3503746
PR,4117503,Paiçandu,10627432.088863
PR,4117602,Palmas,10355786.1970564
PR,4117701,Palmeira,15277527.80473
PR,4117800,Palmital,1841345.3793248
PR,4117909,Palotina,22252060.3084824
PR,4118006,Paraíso do Norte,3030048.16070076
PR,4118105,Paranacity,1165609.21196729
PR,4118204,Paranaguá,196085892.951156
PR,4118303,Paranapoema,460035.880374541
PR,4118402,Paranavaí,44987776.5304638
PR,4118451,Pato Bragado,1205977.90030352
PR,4118501,Pato Branco,49802905.9533398
PR,4118600,Paula Freitas,652755.152236901
PR,4118709,Paulo Frontin,573528.001163056
PR,4118808,Peabiru,4807765.50754938
PR,4118857,Perobal,1957180.69377465
PR,4118907,Pérola,4302929.47660135
PR,4119004,Pérola d'Oeste,791149.229706373
PR,4119103,Piên,2175759.58599372
PR,4119152,Pinhais,110726533.62131
PR,4119202,Pinhalão,1040320.2980957
PR,4119251,Pinhal de São Bento,271215.953504898
PR,4119301,Pinhão,4995576.51629888
PR,4119400,Piraí do Sul,6486545.17342298
PR,4119509,Piraquara,23218971.2734466
PR,4119608,Pitanga,9001487.88091064
PR,4119657,Pitangueiras,891765.993355557
PR,4119707,Planaltina do Paraná,759564.104455196
PR,4119806,Planalto,1419316.51152655
PR,4119905,Ponta Grossa,202661417.706897
PR,4119954,Pontal do Paraná,38558749.7276101
PR,4120002,Porecatu,3784109.94728744
PR,4120101,Porto Amazonas,1635358.64125817
PR,4120150,Porto Barreiro,246212.017900048
PR,4120200,Porto Rico,4160113.44036202
PR,4120309,Porto Vitória,369211.421845444
PR,4120333,Prado Ferreira,2194023.99895393
PR,4120358,Pranchita,1531123.2601542
PR,4120408,Presidente Castelo Branco,1207307.48309096
PR,4120507,Primeiro de Maio,4059755.25855607
PR,4120606,Prudentópolis,13581506.1358971
PR,4120655,Quarto Centenário,799455.793606376
PR,4120705,Quatiguá,2073109.63934638
PR,4120804,Quatro Barras,18471397.0751308
PR,4120853,Quatro Pontes,1779878.64458821
PR,4120903,Quedas do Iguaçu,3905253.82101806
PR,4121000,Querência do Norte,921548.00363045
PR,4121109,Quinta do Sol,1012802.93384522
PR,4121208,Quitandinha,2469456.91738499
PR,4121257,Ramilândia,407987.292117241
PR,4121307,Rancho Alegre,318363.952883046
PR,4121356,Rancho Alegre D'Oeste,234131.485026916
PR,4121406,Realeza,4711548.58261882
PR,4121505,Rebouças,2067035.7851019
PR,4121604,Renascença,1050535.18697222
PR,4121703,Reserva,3223046.21803611
PR,4121752,Reserva do Iguaçu,823765.519636684
PR,4121802,Ribeirão Claro,5673251.64402344
PR,4121901,Ribeirão do Pinhal,2264938.75993296
PR,4122008,Rio Azul,1638543.95256984
PR,4122107,Rio Bom,304043.2070771
PR,4122156,Rio Bonito do Iguaçu,1267674.59535944
PR,4122172,Rio Branco do Ivaí,362365.278810101
PR,4122206,Rio Branco do Sul,8739172.11696079
PR,4122305,Rio Negro,10790530.7298922
PR,4122404,Rolândia,21126922.8578962
PR,4122503,Roncador,1968989.06060739
PR,4122602,Rondon,1192215.16651112
PR,4122651,Rosário do Ivaí,724251.230008708
PR,4122701,Sabáudia,3486851.27226134
PR,4122800,Salgado Filho,615066.031414764
PR,4122909,Salto do Itararé,111168.720461539
PR,4123006,Salto do Lontra,2001758.31892354
PR,4123105,Santa Amélia,63450.3899501931
PR,4123204,Santa Cecília do Pavão,640665.121025052
PR,4123303,Santa Cruz de Monte Castelo,1474341.69553056
PR,4123402,Santa Fé,3194198.07088412
PR,4123501,Santa Helena,7330811.13393952
PR,4123600,Santa Inês,92244.8704626926
PR,4123709,Santa Isabel do Ivaí,2323655.26402865
PR,4123808,Santa Izabel do Oeste,2336238.46006466
PR,4123824,Santa Lúcia,909395.463913049
PR,4123857,Santa Maria do Oeste,877485.928339408
PR,4123907,Santa Mariana,2928651.22033148
PR,4123956,Santa Mônica,323027.82182601
PR,4124004,Santana do Itararé,479870.350261374
PR,4124020,Santa Tereza do Oeste,5135706.19121596
PR,4124053,Santa Terezinha de Itaipu,8743797.55148132
PR,4124103,Santo Antônio da Platina,18710844.1115561
PR,4124202,Santo Antônio do Caiuá,163176.115059782
PR,4124301,Santo Antônio do Paraíso,4316028.18830392
PR,4124400,Santo Antônio do Sudoeste,3386903.90557184
PR,4124509,Santo Inácio,1724563.76638204
PR,4124608,São Carlos do Ivaí,1247350.59176281
PR,4124707,São Jerônimo da Serra,1502043.48756735
PR,4124806,São João,2730886.01244135
PR,4124905,São João do Caiuá,626629.048431215
PR,4125001,São João do Ivaí,1829156.90285827
PR,4125100,São João do Triunfo,1486457.78050087
PR,4125209,São Jorge d'Oeste,2069021.89183057
PR,4125308,São Jorge do Ivaí,1580060.64670807
PR,4125357,São Jorge do Patrocínio,1091399.03006535
PR,4125407,São José da Boa Vista,610023.177731254
PR,4125456,São José das Palmeiras,544146.271669997
PR,4125506,São José dos Pinhais,242278604.417832
PR,4125555,São Manoel do Paraná,341210.524455532
PR,4125605,São Mateus do Sul,14884863.056204
PR,4125704,São Miguel do Iguaçu,5718219.6720922
PR,4125753,São Pedro do Iguaçu,1183004.30127243
PR,4125803,São Pedro do Ivaí,1909336.40599189
PR,4125902,São Pedro do Paraná,490738.292663796
PR,4126009,São Sebastião da Amoreira,1007576.74478692
PR,4126108,São Tomé,756843.209936039
PR,4126207,Sapopema,815039.326107187
PR,4126256,Sarandi,23642399.2366224
PR,4126272,Saudade do Iguaçu,916077.852921991
PR,4126306,Sengés,3077340.81485403
PR,4126355,Serranópolis do Iguaçu,1091251.759657
PR,4126405,Sertaneja,2833153.73643354
PR,4126504,Sertanópolis,9144511.28044965
PR,4126603,Siqueira Campos,4033553.43131353
PR,4126652,Sulina,580042.271628186
PR,4126678,Tamarana,2164328.35928175
PR,4126702,Tamboara,949166.762133861
PR,4126801,Tapejara,5052445.08748312
PR,4126900,Tapira,824661.461206416
PR,4127007,Teixeira Soares,3147272.78669221
PR,4127106,Telêmaco Borba,34085745.7357952
PR,4127205,Terra Boa,5301875.65746121
PR,4127304,Terra Rica,2649041.10485677
PR,4127403,Terra Roxa,4915267.64873239
PR,4127502,Tibagi,13016667.063183
PR,4127601,Tijucas do Sul,3773436.03016478
PR,4127700,Toledo,105952129.925835
PR,4127809,Tomazina,1477689.39834595
PR,4127858,Três Barras do Paraná,1325141.34989688
PR,4127882,Tunas do Paraná,638206.302698355
PR,4127908,Tuneiras do Oeste,874463.266675668
PR,4127957,Tupãssi,2573740.42955956
PR,4127965,Turvo,2228903.43391128
PR,4128005,Ubiratã,8369898.77128075
PR,4128104,Umuarama,69247107.9177564
PR,4128203,União da Vitória,27986315.6859691
PR,4128302,Uniflor,277388.217103212
PR,4128401,Uraí,3240349.87300937
PR,4128500,Wenceslau Braz,3980924.58277414
PR,4128534,Ventania,1205410.54039291
PR,4128559,Vera Cruz do Oeste,1571382.06796079
PR,4128609,Verê,3139544.12729482
PR,4128625,Vila Alta,730114.412946775
PR,4128633,Doutor Ulysses,1139055.62821329
PR,4128658,Virmond,1148643.02496789
PR,4128708,Vitorino,2242523.92170453
PR,4128807,Xambrê,1304962.92936873
PR,4199919,Assunguy de Cima,
PR,4199929,Conchas,
PR,4199939,Palmira,
PR,4199949,Porto de Cima,
RJ,3300100,Angra dos Reis,180799779.903046
RJ,3300159,Aperibé,1153356.31399286
RJ,3300209,Araruama,64789837.9009617
RJ,3300225,Areal,5264713.03796521
RJ,3300233,Armação dos Búzios,53052346.8237842
RJ,3300258,Arraial do Cabo,15438535.8470473
RJ,3300308,Barra do Piraí,20929212.4859876
RJ,3300407,Barra Mansa,2937495.891789
RJ,3300456,Belford Roxo,54277532.406193
RJ,3300506,Bom Jardim,5712583.44405958
RJ,3300605,Bom Jesus do Itabapoana,7279455.44744014
RJ,3300704,Cabo Frio,117463567.219106
RJ,3300803,Cachoeiras de Macacu,10997752.2725068
RJ,3300902,Cambuci,998560.339057294
RJ,3300936,Carapebus,2071346.41021253
RJ,3300951,Comendador Levy Gasparian,1942382.05981027
RJ,3301009,Campos dos Goytacazes,170241955.059429
RJ,3301108,Cantagalo,4983609.31385595
RJ,3301157,Cardoso Moreira,1105226.5597602
RJ,3301207,Carmo,3934261.12175918
RJ,3301306,Casimiro de Abreu,11656132.8107201
RJ,3301405,Conceição de Macabu,2690301.98055974
RJ,3301504,Cordeiro,5420347.3968629
RJ,3301603,Duas Barras,1668422.22498593
RJ,3301702,Duque de Caxias,410071717.144938
RJ,3301801,Engenheiro Paulo de Frontin,1982172.17691384
RJ,3301850,Guapimirim,17212460.3872348
RJ,3301876,Iguaba Grande,13937956.7037944
RJ,3301900,Itaboraí,107884341.500989
RJ,3302007,Itaguaí,164870641.499313
RJ,3302056,Italva,1570131.22086232
RJ,3302106,Itaocara,4002981.56134689
RJ,3302205,Itaperuna,41214421.9849672
RJ,3302254,Itatiaia,36102966.9740458
RJ,3302270,Japeri,7419232.29223944
RJ,3302304,Laje do Muriaé,419550.945091575
RJ,3302403,Macaé,675856416.171808
RJ,3302452,Macuco,1473691.87991926
RJ,3302502,Magé,39915717.9069142
RJ,3302601,Mangaratiba,50865344.8153491
RJ,3302700,Maricá,131327528.058805
RJ,3302809,Mendes,2639098.45724146
RJ,3302858,Mesquita,29901541.7697251
RJ,3302908,Miguel Pereira,7670975.26149886
RJ,3303005,Miracema,4814494.44970116
RJ,3303104,Natividade,2066989.483265
RJ,3303203,Nilópolis,22707498.835638
RJ,3303302,Niterói,511404272.90214
RJ,3303401,Nova Friburgo,82486343.9276278
RJ,3303500,Nova Iguaçu,229347486.563046
RJ,3303609,Paracambi,19256267.6157385
RJ,3303708,Paraíba do Sul,11725849.4475607
RJ,3303807,Parati,26258244.3913238
RJ,3303856,Paty do Alferes,6501049.81021208
RJ,3303906,Petrópolis,137826430.540127
RJ,3303955,Pinheiral,4068815.40861454
RJ,3304003,Piraí,29670157.1098872
RJ,3304102,Porciúncula,2873941.36373533
RJ,3304110,Porto Real,13481993.2925604
RJ,3304128,Quatis,740582.228428141
RJ,3304144,Queimados,25777739.9312175
RJ,3304151,Quissamã,4223061.62873167
RJ,3304201,Resende,98878080.9613077
RJ,3304300,Rio Bonito,25990681.2003996
RJ,3304409,Rio Claro,1040837.70624983
RJ,3304508,Rio das Flores,2054563.0200752
RJ,3304524,Rio das Ostras,106007874.049969
RJ,3304557,Rio de Janeiro,11169549548.5452
RJ,3304607,Santa Maria Madalena,1165447.51796576
RJ,3304706,Santo Antônio de Pádua,10037549.3229189
RJ,3304755,São Francisco de Itabapoana,5409612.90304223
RJ,3304805,São Fidélis,4156448.07658364
RJ,3304904,São Gonçalo,218467246.234438
RJ,3305000,São João da Barra,92465084.1838068
RJ,3305109,São João de Meriti,92289798.7433936
RJ,3305133,São José de Ubá,992748.299441951
RJ,3305158,São José do Vale do Rio Preto,4442297.54408472
RJ,3305208,São Pedro da Aldeia,35451850.4664514
RJ,3305307,São Sebastião do Alto,706123.219757198
RJ,3305406,Sapucaia,8472110.94811283
RJ,3305505,Saquarema,57115899.4706334
RJ,3305554,Seropédica,30547850.1758638
RJ,3305604,Silva Jardim,8048920.18013208
RJ,3305703,Sumidouro,1986442.03233734
RJ,3305752,Tanguá,2637509.09591585
RJ,3305802,Teresópolis,115582696.458952
RJ,3305901,Trajano de Morais,1323442.51149878
RJ,3306008,Três Rios,24754425.6397754
RJ,3306107,Valença,18455722.4160197
RJ,3306156,Varre-Sai,792380.030454984
RJ,3306206,Vassouras,10289564.9488637
RJ,3306305,Volta Redonda,102444793.321822
RJ,3399919,Sâo João Marcos,
RJ,3399929,São Sebastião do Parahyba,
RN,2400109,Acari,478405.728997466
RN,2400208,Açu,9843020.17646342
RN,2400307,Afonso Bezerra,591594.128609513
RN,2400406,Água Nova,17676.7468459869
RN,2400505,Alexandria,1406666.95533684
RN,2400604,Almino Afonso,119962.099864249
RN,2400703,Alto do Rodrigues,6142862.29089225
RN,2400802,Angicos,1063570.33365857
RN,2400901,Antônio Martins,3199.945181251
RN,2401008,Apodi,2218415.76355125
RN,2401107,Areia Branca,7938512.83460352
RN,2401206,Arês,1001859.47315366
RN,2401305,Augusto Severo,1241114.12206169
RN,2401404,Baía Formosa,633931.952830561
RN,2401453,Baraúna,1333647.05580231
RN,2401503,Barcelona,59559.7432201469
RN,2401602,Bento Fernandes,51091.040831916
RN,2401651,Bodó,1394991.04553862
RN,2401701,Bom Jesus,633601.393205655
RN,2401800,Brejinho,325248.58675644
RN,2401859,Caiçara do Norte,114887.320069231
RN,2401909,Caiçara do Rio do Vento,83706.8127642729
RN,2402006,Caicó,12518208.371736
RN,2402105,Campo Redondo,188545.240931615
RN,2402204,Canguaretama,1447674.04281461
RN,2402303,Caraúbas,1442048.33885924
RN,2402402,Carnaúba dos Dantas,236008.005270989
RN,2402501,Carnaubais,711043.225866578
RN,2402600,Ceará-Mirim,11377791.5543123
RN,2402709,Cerro Corá,717340.501347304
RN,2402808,Coronel Ezequiel,134786.103761415
RN,2402907,Coronel João Pessoa,210063.628140179
RN,2403004,Cruzeta,324377.837324817
RN,2403103,Currais Novos,6424288.89697358
RN,2403202,Doutor Severiano,218257.330030567
RN,2403251,Parnamirim,103835481.527605
RN,2403301,Encanto,128226.475138828
RN,2403400,Equador,185980.898044867
RN,2403509,Espírito Santo,202013.160377051
RN,2403608,Extremoz,11452882.5378834
RN,2403707,Felipe Guerra,501361.100655018
RN,2403756,Fernando Pedroza,134266.956980483
RN,2403806,Florânia,327203.26998548
RN,2403905,Francisco Dantas,20755.3266452734
RN,2404002,Frutuoso Gomes,71627.2184418891
RN,2404101,Galinhos,1030353.26867571
RN,2404200,Goianinha,4718045.51810292
RN,2404309,Governador Dix-Sept Rosado,1179198.18565401
RN,2404408,Grossos,40687.6519871387
RN,2404507,Guamaré,19976869.3398864
RN,2404606,Ielmo Marinho,462611.714951868
RN,2404705,Ipanguaçu,1033750.17616803
RN,2404804,Ipueira,75615.7001121971
RN,2404853,Itajá,798185.077952733
RN,2404903,Itaú,117726.625843409
RN,2405009,Jaçanã,167727.080963591
RN,2405108,Jandaíra,1004160.2662036
RN,2405207,Janduís,366438.963450768
RN,2405306,Januário Cicco,338100.505770535
RN,2405405,Japi,64737.3994602642
RN,2405504,Jardim de Angicos,691041.663174454
RN,2405603,Jardim de Piranhas,383142.510101519
RN,2405702,Jardim do Seridó,664397.56483411
RN,2405801,João Câmara,12990953.7165587
RN,2405900,João Dias,515639.729637235
RN,2406007,José da Penha,234273.242090705
RN,2406106,Jucurutu,3119904.02460059
RN,2406155,Jundiá,46283.5684958223
RN,2406205,Lagoa d'Anta,106598.050120715
RN,2406304,Lagoa de Pedras,151042.428416422
RN,2406403,Lagoa de Velhos,63105.0545618733
RN,2406502,Lagoa Nova,1758400.44923408
RN,2406601,Lagoa Salgada,81969.5450724308
RN,2406700,Lajes,670440.187050148
RN,2406809,Lajes Pintadas,194183.452058704
RN,2406908,Lucrécia,394195.283747411
RN,2407005,Luís Gomes,344065.688147265
RN,2407104,Macaíba,13533524.5803661
RN,2407203,Macau,2567016.32376491
RN,2407252,Major Sales,54183.827109737
RN,2407302,Marcelino Vieira,143673.686990019
RN,2407401,Martins,608835.244305057
RN,2407500,Maxaranguape,19405.3932055486
RN,2407609,Messias Targino,306177.963832431
RN,2407708,Montanhas,231999.272103121
RN,2407807,Monte Alegre,1021649.64139371
RN,2407906,Monte das Gameleiras,11565.5711053709
RN,2408003,Mossoró,108553758.042023
RN,2408102,Natal,649348413.081881
RN,2408201,Nísia Floresta,6567420.37858068
RN,2408300,Nova Cruz,1939781.39210331
RN,2408409,Olho-d'Água do Borges,110302.545823725
RN,2408508,Ouro Branco,118787.885690788
RN,2408607,Paraná,141900.949260074
RN,2408706,Paraú,515903.159804545
RN,2408805,Parazinho,2413198.30503219
RN,2408904,Parelhas,1254817.83485952
RN,2408953,Rio do Fogo,1495245.11830369
RN,2409100,Passa e Fica,324729.009165329
RN,2409209,Passagem,29733.6056740228
RN,2409308,Patu,909613.412834278
RN,2409332,Santa Maria,4102.95408940234
RN,2409407,Pau dos Ferros,7239931.44281012
RN,2409506,Pedra Grande,6807.39576266145
RN,2409605,Pedra Preta,343299.851251708
RN,2409704,Pedro Avelino,889065.080222815
RN,2409803,Pedro Velho,227871.207934691
RN,2409902,Pendências,160422.643085154
RN,2410009,Pilões,150797.933382234
RN,2410108,Poço Branco,565937.696796697
RN,2410207,Portalegre,446295.353821149
RN,2410256,Porto do Mangue,366835.623375618
RN,2410306,Presidente Juscelino,555906.223644482
RN,2410405,Pureza,486683.787623933
RN,2410504,Rafael Fernandes,46155.9461088715
RN,2410603,Rafael Godeiro,156232.819200294
RN,2410702,Riacho da Cruz,113460.251092625
RN,2410801,Riacho de Santana,82590.7733511072
RN,2410900,Riachuelo,188465.718843106
RN,2411007,Rodolfo Fernandes,144966.620140056
RN,2411056,Tibau,1819326.57873985
RN,2411106,Ruy Barbosa,38515.1993411115
RN,2411205,Santa Cruz,4426587.76026745
RN,2411403,Santana do Matos,891664.214450677
RN,2411429,Santana do Seridó,123045.141626108
RN,2411502,Santo Antônio,1038214.93900642
RN,2411601,São Bento do Norte,4341522.75515878
RN,2411700,São Bento do Trairí,134346.277340417
RN,2411809,São Fernando,140854.803669821
RN,2411908,São Francisco do Oeste,34361.0301272882
RN,2412005,São Gonçalo do Amarante,25244691.2784816
RN,2412104,São João do Sabugi,368629.55115387
RN,2412203,São José de Mipibu,4730707.5216296
RN,2412302,São José do Campestre,371686.046802771
RN,2412401,São José do Seridó,300176.583143247
RN,2412500,São Miguel,1222274.70060062
RN,2412559,São Miguel de Touros,3195667.84135542
RN,2412609,São Paulo do Potengi,833455.968921501
RN,2412708,São Pedro,71058.7541528024
RN,2412807,São Rafael,129217.912964991
RN,2412906,São Tomé,551926.25560391
RN,2413003,São Vicente,243797.962802466
RN,2413102,Senador Elói de Souza,143839.097584133
RN,2413201,Senador Georgino Avelino,47089.7066579229
RN,2413300,Serra de São Bento,74951.3497860411
RN,2413359,Serra do Mel,6078698.94086733
RN,2413409,Serra Negra do Norte,491440.321785006
RN,2413508,Serrinha,248233.953675306
RN,2413557,Serrinha dos Pintos,199064.972458726
RN,2413607,Severiano Melo,111658.879871829
RN,2413706,Sítio Novo,116152.527507009
RN,2413805,Taboleiro Grande,162003.418979334
RN,2413904,Taipu,707896.044674917
RN,2414001,Tangará,594887.374966757
RN,2414100,Tenente Ananias,158944.789794307
RN,2414159,Tenente Laurentino Cruz,332827.655866851
RN,2414209,Tibau do Sul,5450951.25277579
RN,2414308,Timbaúba dos Batistas,85961.616827567
RN,2414407,Touros,4107758.55632456
RN,2414456,Triunfo Potiguar,282838.268465325
