UF,COD,MUN,POUPANCA
MG,3165701,Senador Firmino,35733.1299628161
MG,3165800,Senador José Bento,
MG,3165909,Senador Modestino Gonçalves,
MG,3166006,Senhora de Oliveira,33391.1492140527
MG,3166105,Senhora do Porto,
MG,3166204,Senhora dos Remédios,
MG,3166303,Sericita,
MG,3166402,Seritinga,
MG,3166501,Serra Azul de Minas,
MG,3166600,Serra da Saudade,
MG,3166709,Serra dos Aimorés,2481.9904507942
MG,3166808,Serra do Salitre,14102.1031001893
MG,3166907,Serrania,
MG,3166956,Serranópolis de Minas,
MG,3167004,Serranos,
MG,3167103,Serro,40753.8404420748
MG,3167202,Sete Lagoas,473230.394292554
MG,3167301,Silveirânia,
MG,3167400,Silvianópolis,
MG,3167509,Simão Pereira,
MG,3167608,Simonésia,8921.1700780997
MG,3167707,Sobrália,11298.9819451534
MG,3167806,Soledade de Minas,
MG,3167905,Tabuleiro,
MG,3168002,Taiobeiras,110784.918227628
MG,3168051,Taparuba,
MG,3168101,Tapira,
MG,3168200,Tapiraí,
MG,3168309,Taquaraçu de Minas,6223.526550559
MG,3168408,Tarumirim,46087.2341221154
MG,3168507,Teixeiras,33619.4330739284
MG,3168606,Teófilo Otoni,261859.746762874
MG,3168705,Timóteo,177054.119749702
MG,3168804,Tiradentes,11065.3929638476
MG,3168903,Tiros,11096.1591678554
MG,3169000,Tocantins,26069.6344790433
MG,3169059,Tocos do Moji,
MG,3169109,Toledo,
MG,3169208,Tombos,14924.9525922939
MG,3169307,Três Corações,181293.429814665
MG,3169356,Três Marias,45196.2633705629
MG,3169406,Três Pontas,123995.34264336
MG,3169505,Tumiritinga,18330.8786159833
MG,3169604,Tupaciguara,64379.0574185863
MG,3169703,Turmalina,38068.4851071413
MG,3169802,Turvolândia,
MG,3169901,Ubá,315969.451141841
MG,3170008,Ubaí,6209.0528666905
MG,3170057,Ubaporanga,6486.7240161775
MG,3170107,Uberaba,771172.74179055
MG,3170206,Uberlândia,1445835.55765755
MG,3170305,Umburatiba,
MG,3170404,Unaí,148411.70264356
MG,3170438,União de Minas,
MG,3170479,Uruana de Minas,
MG,3170503,Urucânia,8069.3093380331
MG,3170529,Urucuia,
MG,3170578,Vargem Alegre,
MG,3170602,Vargem Bonita,
MG,3170651,Vargem Grande do Rio Pardo,
MG,3170701,Varginha,311767.040220027
MG,3170750,Varjão de Minas,
MG,3170800,Várzea da Palma,34592.7900642263
MG,3170909,Varzelândia,1422.6747420415
MG,3171006,Vazante,37358.9267566347
MG,3171030,Verdelândia,
MG,3171071,Veredinha,
MG,3171105,Veríssimo,
MG,3171154,Vermelho Novo,
MG,3171204,Vespasiano,118556.516839546
MG,3171303,Viçosa,354809.788757312
MG,3171402,Vieiras,
MG,3171501,Mathias Lobato,6525.8926574589
MG,3171600,Virgem da Lapa,14633.6438898294
MG,3171709,Virgínia,22416.4906717864
MG,3171808,Virginópolis,77798.7127607677
MG,3171907,Virgolândia,
MG,3172004,Visconde do Rio Branco,154269.990069548
MG,3172103,Volta Grande,
MG,3172202,Wenceslau Braz,
MS,5000203,Água Clara,8257.8601354608
MS,5000252,Alcinópolis,
MS,5000609,Amambaí,34688.6974714296
MS,5000708,Anastácio,6008.5507792123
MS,5000807,Anaurilândia,6098.7312804859
MS,5000856,Angélica,
MS,5000906,Antônio João,3977.4352700315
MS,5001003,Aparecida do Taboado,26397.1199530706
MS,5001102,Aquidauana,65398.5433694818
MS,5001243,Aral Moreira,2598.1146366198
MS,5001508,Bandeirantes,4416.3637344881
MS,5001904,Bataguassu,30202.1551842183
MS,5002001,Batayporã,9251.25845253
MS,5002100,Bela Vista,11805.2266032078
MS,5002159,Bodoquena,
MS,5002209,Bonito,20573.424981556
MS,5002308,Brasilândia,8131.9985906723
MS,5002407,Caarapó,28461.9274680739
MS,5002605,Camapuã,13535.215981912
MS,5002704,Campo Grande,1415467.73304748
MS,5002803,Caracol,
MS,5002902,Cassilândia,31770.3884571545
MS,5002951,Chapadão do Sul,32548.0291264238
MS,5003108,Corguinho,
MS,5003157,Coronel Sapucaia,
MS,5003207,Corumbá,105816.096867617
MS,5003256,Costa Rica,26749.5580930899
MS,5003306,Coxim,68269.5289504579
MS,5003454,Deodápolis,5906.1232136956
MS,5003488,Dois Irmãos do Buriti,
MS,5003504,Douradina,5216.0877100515
MS,5003702,Dourados,367850.296149757
MS,5003751,Eldorado,10359.5033509237
MS,5003801,Fátima do Sul,54325.9721934956
MS,5003900,Figueirão,
MS,5004007,Glória de Dourados,22359.7785955475
MS,5004106,Guia Lopes da Laguna,4858.1991867205
MS,5004304,Iguatemi,6794.505503526
MS,5004403,Inocência,7729.4044106622
MS,5004502,Itaporã,15731.7860868772
MS,5004601,Itaquiraí,11514.6936516955
MS,5004700,Ivinhema,55684.6595142148
MS,5004809,Japorã,
MS,5004908,Jaraguari,
MS,5005004,Jardim,36023.5972839602
MS,5005103,Jateí,
MS,5005152,Juti,
MS,5005202,Ladário,2082.837489757
MS,5005251,Laguna Carapã,3331.1957861632
MS,5005400,Maracaju,46353.940624754
MS,5005608,Miranda,24201.6318741092
MS,5005681,Mundo Novo,37192.1704918809
MS,5005707,Naviraí,62548.0773418933
MS,5005806,Nioaque,7466.9603816707
MS,5006002,Nova Alvorada do Sul,13900.0762004897
MS,5006200,Nova Andradina,78290.3870395445
MS,5006259,Novo Horizonte do Sul,
MS,5006275,Paraíso das Águas,
MS,5006309,Paranaíba,72493.0479112944
MS,5006358,Paranhos,
MS,5006408,Pedro Gomes,7400.2689891782
MS,5006606,Ponta Porã,98153.5032967175
MS,5006903,Porto Murtinho,6790.8503295527
MS,5007109,Ribas do Rio Pardo,14670.9858191958
MS,5007208,Rio Brilhante,27198.8189651812
MS,5007307,Rio Negro,
MS,5007406,Rio Verde de Mato Grosso,18948.8970415228
MS,5007505,Rochedo,
MS,5007554,Santa Rita do Pardo,
MS,5007695,São Gabriel do Oeste,29614.7428245882
MS,5007703,Sete Quedas,11983.3246706592
MS,5007802,Selvíria,
MS,5007901,Sidrolândia,34858.6608735097
MS,5007935,Sonora,14022.6759159784
MS,5007950,Tacuru,
MS,5007976,Taquarussu,
MS,5008008,Terenos,7266.0067572593
MS,5008305,Três Lagoas,171978.3182643
MS,5008404,Vicentina,
MT,5100102,Acorizal,
MT,5100201,Água Boa,32423.6972067502
MT,5100250,Alta Floresta,100815.308705395
MT,5100300,Alto Araguaia,27057.7101732509
MT,5100359,Alto Boa Vista,
MT,5100409,Alto Garças,17219.8094240777
MT,5100508,Alto Paraguai,
MT,5100607,Alto Taquari,14970.4339999252
MT,5100805,Apiacás,
MT,5101001,Araguaiana,
MT,5101209,Araguainha,
MT,5101258,Araputanga,14363.1518275527
MT,5101308,Arenápolis,26359.1991638566
MT,5101407,Aripuanã,13547.9316469841
MT,5101605,Barão de Melgaço,
MT,5101704,Barra do Bugres,37824.5239024441
MT,5101803,Barra do Garças,131845.853897402
MT,5101852,Bom Jesus do Araguaia,
MT,5101902,Brasnorte,5184.6796410426
MT,5102504,Cáceres,101098.160716148
MT,5102603,Campinápolis,6423.9166288754
MT,5102637,Campo Novo do Parecis,41027.4853872402
MT,5102678,Campo Verde,43471.3642832168
MT,5102686,Campos de Júlio,5119.1735329999
MT,5102694,Canabrava do Norte,
MT,5102702,Canarana,21588.612143334
MT,5102793,Carlinda,
MT,5102850,Castanheira,
MT,5103007,Chapada dos Guimarães,18819.8086702975
MT,5103056,Cláudia,7498.9245586662
MT,5103106,Cocalinho,
MT,5103205,Colíder,49677.2353896567
MT,5103254,Colniza,
MT,5103304,Comodoro,10733.996357411
MT,5103353,Confresa,31663.3015730309
MT,5103361,Conquista D'Oeste,
MT,5103379,Cotriguaçu,
MT,5103403,Cuiabá,1210671.22480907
MT,5103437,Curvelândia,
MT,5103452,Denise,
MT,5103502,Diamantino,26585.5596164082
MT,5103601,Dom Aquino,
MT,5103700,Feliz Natal,4227.4230926732
MT,5103809,Figueirópolis D'Oeste,
MT,5103858,Gaúcha do Norte,2208.0882345854
MT,5103908,General Carneiro,
MT,5103957,Glória D'Oeste,
MT,5104104,Guarantã do Norte,34002.2195712781
MT,5104203,Guiratinga,12526.4824730077
MT,5104500,Indiavaí,
MT,5104526,Ipiranga do Norte,1431.5733448988
MT,5104542,Itanhangá,
MT,5104559,Itaúba,5967.1108896552
MT,5104609,Itiquira,9620.4498378736
MT,5104807,Jaciara,60635.2106923249
MT,5104906,Jangada,4157.0874646021
MT,5105002,Jauru,5909.5355553065
MT,5105101,Juara,46188.398521812
MT,5105150,Juína,49546.7263397275
MT,5105176,Juruena,10132.6252935349
MT,5105200,Juscimeira,4851.1907384676
MT,5105234,Lambari D'Oeste,
MT,5105259,Lucas do Rio Verde,56758.136943819
MT,5105309,Luciára,
MT,5105507,Vila Bela da Santíssima Trindade,4058.9433744503
MT,5105580,Marcelândia,4704.8162033282
MT,5105606,Matupá,17949.3058429097
MT,5105622,Mirassol d'Oeste,43145.7116466057
MT,5105903,Nobres,5371.8298864129
MT,5106000,Nortelândia,
MT,5106109,Nossa Senhora do Livramento,
MT,5106158,Nova Bandeirantes,
MT,5106174,Nova Nazaré,
MT,5106182,Nova Lacerda,
MT,5106190,Nova Santa Helena,
MT,5106208,Nova Brasilândia,
MT,5106216,Nova Canaã do Norte,6658.6821439153
MT,5106224,Nova Mutum,38428.4125472446
MT,5106232,Nova Olímpia,7913.4822797288
MT,5106240,Nova Ubiratã,3214.4673634142
MT,5106257,Nova Xavantina,25763.7063932929
MT,5106265,Novo Mundo,
MT,5106273,Novo Horizonte do Norte,
MT,5106281,Novo São Joaquim,6970.0299854721
MT,5106299,Paranaíta,5859.1817491396
MT,5106307,Paranatinga,16321.7615311537
MT,5106315,Novo Santo Antônio,
MT,5106372,Pedra Preta,12546.8712031948
MT,5106422,Peixoto de Azevedo,23856.2608121383
MT,5106455,Planalto da Serra,
MT,5106505,Poconé,25032.0629863491
MT,5106653,Pontal do Araguaia,
MT,5106703,Ponte Branca,
MT,5106752,Pontes e Lacerda,56579.3506325729
MT,5106778,Porto Alegre do Norte,16889.4169622747
MT,5106802,Porto dos Gaúchos,6187.5562958881
MT,5106828,Porto Esperidião,
MT,5106851,Porto Estrela,
MT,5107008,Poxoréo,11917.7813720746
MT,5107040,Primavera do Leste,95494.8542712145
MT,5107065,Querência,19484.7134308837
MT,5107107,São José dos Quatro Marcos,18463.9818155997
MT,5107156,Reserva do Cabaçal,
MT,5107180,Ribeirão Cascalheira,5991.8290364649
MT,5107198,Ribeirãozinho,
MT,5107206,Rio Branco,9751.8886513523
MT,5107248,Santa Carmem,
MT,5107263,Santo Afonso,
MT,5107297,São José do Povo,
MT,5107305,São José do Rio Claro,13297.6576759371
MT,5107354,São José do Xingu,
MT,5107404,São Pedro da Cipa,
MT,5107578,Rondolândia,
MT,5107602,Rondonópolis,297589.390002996
MT,5107701,Rosário Oeste,15368.2275372689
MT,5107743,Santa Cruz do Xingu,
MT,5107750,Salto do Céu,
MT,5107768,Santa Rita do Trivelato,
MT,5107776,Santa Terezinha,
MT,5107792,Santo Antônio do Leste,
MT,5107800,Santo Antônio do Leverger,5881.3591256281
MT,5107859,São Félix do Araguaia,15632.4602125619
MT,5107875,Sapezal,29885.7743684916
MT,5107883,Serra Nova Dourada,
MT,5107909,Sinop,221217.385189164
MT,5107925,Sorriso,83917.2779760614
MT,5107941,Tabaporã,7072.6050005494
MT,5107958,Tangará da Serra,156689.096564278
MT,5108006,Tapurah,10303.5048955552
MT,5108055,Terra Nova do Norte,9626.5665881904
MT,5108105,Tesouro,
MT,5108204,Torixoréu,7820.1698972844
MT,5108303,União do Sul,
MT,5108352,Vale de São Domingos,
MT,5108402,Várzea Grande,267868.377611136
MT,5108501,Vera,3725.7834987879
MT,5108600,Vila Rica,26551.3193782433
MT,5108808,Nova Guarita,
MT,5108857,Nova Marilândia,
MT,5108907,Nova Maringá,
MT,5108956,Nova Monte verde,8758.2571277081
MT,5199919,São Gonçalo,
PA,1500107,Abaetetuba,91460.3398324181
PA,1500131,Abel Figueiredo,2252.4880537487
PA,1500206,Acará,7310.9972497364
PA,1500305,Afuá,2811.5900977492
PA,1500347,Água Azul do Norte,977.565647043
PA,1500404,Alenquer,16455.6264805771
PA,1500503,Almeirim,16950.9743098303
PA,1500602,Altamira,147885.953515146
PA,1500701,Anajás,3531.7066243571
PA,1500800,Ananindeua,286453.039672722
PA,1500859,Anapu,4533.3699924624
PA,1500909,Augusto Corrêa,7421.2536431086
PA,1500958,Aurora do Pará,930.3402217606
PA,1501006,Aveiro,
PA,1501105,Bagre,203.5731511745
PA,1501204,Baião,18170.3694872112
PA,1501253,Bannach,54.971558874
PA,1501303,Barcarena,70527.9740539608
PA,1501402,Belém,2576302.49575551
PA,1501451,Belterra,31.8364165454
PA,1501501,Benevides,27042.4016710989
PA,1501576,Bom Jesus do Tocantins,7741.3946413977
PA,1501600,Bonito,2202.4715876743
PA,1501709,Bragança,73148.2700048912
PA,1501725,Brasil Novo,8171.9381700123
PA,1501758,Brejo Grande do Araguaia,1015.0051468901
PA,1501782,Breu Branco,9121.4980263342
PA,1501808,Breves,41135.2767039825
PA,1501907,Bujaru,3632.4028607605
PA,1501956,Cachoeira do Piriá,574.1322733914
PA,1502004,Cachoeira do Arari,1091.7108584993
PA,1502103,Cametá,65144.4448981115
PA,1502152,Canaã dos Carajás,46478.1605352658
PA,1502202,Capanema,99740.3751566885
PA,1502301,Capitão Poço,36031.712260221
PA,1502400,Castanhal,186751.360181128
PA,1502509,Chaves,
PA,1502608,Colares,183.5633269799
PA,1502707,Conceição do Araguaia,50778.3410165969
PA,1502756,Concórdia do Pará,11415.8048756325
PA,1502764,Cumaru do Norte,349.2148138689
PA,1502772,Curionópolis,7344.9692784632
PA,1502806,Curralinho,2589.2029076889
PA,1502855,Curuá,1147.6620600027
PA,1502905,Curuçá,4356.3714524463
PA,1502939,Dom Eliseu,30909.2462704161
PA,1502954,Eldorado dos Carajás,4433.2272388309
PA,1503002,Faro,530.9553667558
PA,1503044,Floresta do Araguaia,4002.5301351547
PA,1503077,Garrafão do Norte,8072.1362567596
PA,1503093,Goianésia do Pará,12191.5339510438
PA,1503101,Gurupá,2380.0853030084
PA,1503200,Igarapé-Açu,25576.5784622479
PA,1503309,Igarapé-Miri,26922.9469628547
PA,1503408,Inhangapi,134.9828533619
PA,1503457,Ipixuna do Pará,3903.2873926392
PA,1503507,Irituia,8301.2571225979
PA,1503606,Itaituba,105969.175763636
PA,1503705,Itupiranga,12780.0121478536
PA,1503754,Jacareacanga,334.244526881
PA,1503804,Jacundá,34904.5356258145
PA,1503903,Juruti,13763.3397036894
PA,1504000,Limoeiro do Ajuru,1877.2398604912
PA,1504059,Mãe do Rio,25865.39014797
PA,1504109,Magalhães Barata,162.7296228964
PA,1504208,Marabá,240397.522957418
PA,1504307,Maracanã,3820.2304115307
PA,1504406,Marapanim,6529.8348549091
PA,1504422,Marituba,38799.7570462011
PA,1504455,Medicilândia,16312.2101249007
PA,1504505,Melgaço,1444.482838325
PA,1504604,Mocajuba,2040.7535475198
PA,1504703,Moju,26548.8258617872
PA,1504752,Mojuí dos Campos,
PA,1504802,Monte Alegre,24208.0076456126
PA,1504901,Muaná,3998.5240574794
PA,1504950,Nova Esperança do Piriá,2964.0962594222
PA,1504976,Nova Ipixuna,943.1648332439
PA,1505007,Nova Timboteua,465.7695349099
PA,1505031,Novo Progresso,20924.7005889866
PA,1505064,Novo Repartimento,39026.4172107674
PA,1505106,Óbidos,15688.9067045774
PA,1505205,Oeiras do Pará,1056.358841897
PA,1505304,Oriximiná,33770.7014468571
PA,1505403,Ourém,259.1218197529
PA,1505437,Ourilândia do Norte,31090.2985795084
PA,1505486,Pacajá,11759.2612809949
PA,1505494,Palestina do Pará,277.4650701308
PA,1505502,Paragominas,84688.2755394608
PA,1505536,Parauapebas,240215.191293681
PA,1505551,Pau D'Arco,474.4099916522
PA,1505601,Peixe-Boi,77.5746576843
PA,1505635,Piçarra,171.0261765093
PA,1505650,Placas,
PA,1505700,Ponta de Pedras,1540.0537805073
PA,1505809,Portel,12067.0904597443
PA,1505908,Porto de Moz,4007.3657806842
PA,1506005,Prainha,2892.1347483628
PA,1506104,Primavera,1832.0778539852
PA,1506112,Quatipuru,44.8596692765
PA,1506138,Redenção,102475.373739669
PA,1506161,Rio Maria,22446.7007678076
PA,1506187,Rondon do Pará,44860.4721546713
PA,1506195,Rurópolis,13319.7488578754
PA,1506203,Salinópolis,17841.502712701
PA,1506302,Salvaterra,2763.631362486
PA,1506351,Santa Bárbara do Pará,1398.9445510412
PA,1506401,Santa Cruz do Arari,50.3048021587
PA,1506500,Santa Isabel do Pará,40987.8358941277
PA,1506559,Santa Luzia do Pará,2676.3530360945
PA,1506583,Santa Maria das Barreiras,119.9075577848
PA,1506609,Santa Maria do Pará,13212.3648869517
PA,1506708,Santana do Araguaia,25669.8015873915
PA,1506807,Santarém,302752.654454892
PA,1506906,Santarém Novo,57.4808266184
PA,1507003,Santo Antônio do Tauá,2754.9130243735
PA,1507102,São Caetano de Odivelas,2262.9823496249
PA,1507151,São Domingos do Araguaia,18166.4430410493
PA,1507201,São Domingos do Capim,49.4161669732
PA,1507300,São Félix do Xingu,23668.2656851614
PA,1507409,São Francisco do Pará,77.9439378894
PA,1507458,São Geraldo do Araguaia,17524.600354315
PA,1507466,São João da Ponta,
PA,1507474,São João de Pirabas,1398.4645742817
PA,1507508,São João do Araguaia,47.988050161
PA,1507607,São Miguel do Guamá,40994.0524026042
PA,1507706,São Sebastião da Boa Vista,52.6539318047
PA,1507755,Sapucaia,1418.7850488858
PA,1507805,Senador José Porfírio,882.819897357
PA,1507904,Soure,9334.2393024114
PA,1507953,Tailândia,36623.3625914942
PA,1507961,Terra Alta,136.2993985481
PA,1507979,Terra Santa,3000.3872278257
PA,1508001,Tomé-Açu,30961.9745833048
PA,1508035,Tracuateua,1897.2422465774
PA,1508050,Trairão,818.4614456863
PA,1508084,Tucumã,33189.4933447014
PA,1508100,Tucuruí,110335.98113202
PA,1508126,Ulianópolis,1732.9296191999
PA,1508159,Uruará,37159.2651754053
PA,1508209,Vigia,16372.9575937126
PA,1508308,Viseu,3271.9442522105
PA,1508357,Vitória do Xingu,1866.8606365273
PA,1508407,Xinguara,75907.1567292917
PA,1599919,Monsarás,
PA,1599939,Vila Franca,
PB,2500106,Água Branca,
PB,2500205,Aguiar,
PB,2500304,Alagoa Grande,5349.6070062023
PB,2500403,Alagoa Nova,18135.1614198831
PB,2500502,Alagoinha,
PB,2500536,Alcantil,
PB,2500577,Algodão de Jandaíra,
PB,2500601,Alhandra,11630.8690292084
PB,2500700,São João do Rio do Peixe,8347.7488003638
PB,2500734,Amparo,
PB,2500775,Aparecida,
PB,2500809,Araçagi,
PB,2500908,Arara,
PB,2501005,Araruna,1819.9239848649
PB,2501104,Areia,37209.0935010908
PB,2501153,Areia de Baraúnas,
PB,2501203,Areial,
PB,2501302,Aroeiras,
PB,2501351,Assunção,
PB,2501401,Baía da Traição,
PB,2501500,Bananeiras,73486.3298438439
PB,2501534,Baraúna,
PB,2501575,Barra de Santana,
PB,2501609,Barra de Santa Rosa,
PB,2501708,Barra de São Miguel,
PB,2501807,Bayeux,66842.7610611192
PB,2501906,Belém,16347.1788601527
PB,2502003,Belém do Brejo do Cruz,
PB,2502052,Bernardino Batista,
PB,2502102,Boa Ventura,
PB,2502151,Boa Vista,
PB,2502201,Bom Jesus,
PB,2502300,Bom Sucesso,
PB,2502409,Bonito de Santa Fé,
PB,2502508,Boqueirão,
PB,2502607,Igaracy,
PB,2502706,Borborema,
PB,2502805,Brejo do Cruz,8782.7026897218
PB,2502904,Brejo dos Santos,
PB,2503001,Caaporã,
PB,2503100,Cabaceiras,
PB,2503209,Cabedelo,55967.4441444566
PB,2503308,Cachoeira dos Índios,
PB,2503407,Cacimba de Areia,
PB,2503506,Cacimba de Dentro,
PB,2503555,Cacimbas,
PB,2503605,Caiçara,
PB,2503704,Cajazeiras,158309.563734662
PB,2503753,Cajazeirinhas,
PB,2503803,Caldas Brandão,
PB,2503902,Camalaú,
PB,2504009,Campina Grande,851141.135019357
PB,2504033,Capim,
PB,2504074,Caraúbas,
PB,2504108,Carrapateira,
PB,2504157,Casserengue,
PB,2504207,Catingueira,
PB,2504306,Catolé do Rocha,75010.7145927098
PB,2504355,Caturité,
PB,2504405,Conceição,20404.4495352853
PB,2504504,Condado,
PB,2504603,Conde,
PB,2504702,Congo,
PB,2504801,Coremas,
PB,2504850,Coxixola,
PB,2504900,Cruz do Espírito Santo,
PB,2505006,Cubati,
PB,2505105,Cuité,24400.7684123929
PB,2505204,Cuitegi,
PB,2505238,Cuité de Mamanguape,
PB,2505279,Curral de Cima,
PB,2505303,Curral Velho,
PB,2505352,Damião,
PB,2505402,Desterro,
PB,2505501,Vista Serrana,
PB,2505600,Diamante,
PB,2505709,Dona Inês,
PB,2505808,Duas Estradas,
PB,2505907,Emas,
PB,2506004,Esperança,93163.5756478266
PB,2506103,Fagundes,
PB,2506202,Frei Martinho,
PB,2506251,Gado Bravo,
PB,2506301,Guarabira,125738.403841268
PB,2506400,Gurinhém,
PB,2506509,Gurjão,
PB,2506608,Ibiara,
PB,2506707,Imaculada,
PB,2506806,Ingá,
PB,2506905,Itabaiana,57483.7917984319
PB,2507002,Itaporanga,63065.6331751403
PB,2507101,Itapororoca,
PB,2507200,Itatuba,
PB,2507309,Jacaraú,
PB,2507408,Jericó,
PB,2507507,João Pessoa,1864304.11273006
PB,2507606,Juarez Távora,
PB,2507705,Juazeirinho,
PB,2507804,Junco do Seridó,
PB,2507903,Juripiranga,
PB,2508000,Juru,
PB,2508109,Lagoa,
PB,2508208,Lagoa de Dentro,
PB,2508307,Lagoa Seca,
PB,2508406,Lastro,
PB,2508505,Livramento,
PB,2508554,Logradouro,
PB,2508604,Lucena,
PB,2508703,Mãe d'Água,
PB,2508802,Malta,
PB,2508901,Mamanguape,103305.505139894
PB,2509008,Manaíra,
PB,2509057,Marcação,
PB,2509107,Mari,3053.6182693348
PB,2509156,Marizópolis,
PB,2509206,Massaranduba,
PB,2509305,Mataraca,
PB,2509339,Matinhas,
PB,2509370,Mato Grosso,
PB,2509396,Maturéia,
PB,2509404,Mogeiro,
PB,2509503,Montadas,
PB,2509602,Monte Horebe,
PB,2509701,Monteiro,137489.512080388
PB,2509800,Mulungu,
PB,2509909,Natuba,
PB,2510006,Nazarezinho,
PB,2510105,Nova Floresta,
PB,2510204,Nova Olinda,
PB,2510303,Nova Palmeira,
PB,2510402,Olho d'Água,
PB,2510501,Olivedos,
PB,2510600,Ouro Velho,
PB,2510659,Parari,
PB,2510709,Passagem,
PB,2510808,Patos,218400.495220414
PB,2510907,Paulista,
PB,2511004,Pedra Branca,
PB,2511103,Pedra Lavrada,
PB,2511202,Pedras de Fogo,23845.5792509448
PB,2511301,Piancó,30954.6493591414
PB,2511400,Picuí,26570.4261285713
PB,2511509,Pilar,
PB,2511608,Pilões,
PB,2511707,Pilõezinhos,
PB,2511806,Pirpirituba,13066.9332414356
PB,2511905,Pitimbu,
PB,2512002,Pocinhos,15499.4965868619
PB,2512036,Poço Dantas,
PB,2512077,Poço de José de Moura,
PB,2512101,Pombal,103218.366824954
PB,2512200,Prata,
PB,2512309,Princesa Isabel,22504.3701723506
PB,2512408,Puxinanã,
PB,2512507,Queimadas,39477.9554566354
PB,2512606,Quixabá,
PB,2512705,Remígio,
PB,2512721,Pedro Régis,
PB,2512747,Riachão,
PB,2512754,Riachão do Bacamarte,
PB,2512762,Riachão do Poço,
PB,2512788,Riacho de Santo Antônio,
PB,2512804,Riacho dos Cavalos,
PB,2512903,Rio Tinto,7344.1773386869
PB,2513000,Salgadinho,
PB,2513109,Salgado de São Félix,
PB,2513158,Santa Cecília,
PB,2513208,Santa Cruz,
PB,2513307,Santa Helena,
