UF,COD,MUN,DESP_SAUDE_SANEAMENTO
MG,3158953,Santana do Paraíso,35582165.31
MG,3159001,Santana do Riacho,8193611.45
MG,3159100,Santana dos Montes,7668478.65
MG,3159209,Santa Rita de Caldas,11267276.04
MG,3159308,Santa Rita de Jacutinga,9521081.99
MG,3159357,Santa Rita de Minas,9292883.9
MG,3159407,Santa Rita de Ibitipoca,9016547.65
MG,3159506,Santa Rita do Itueto,9695506.62
MG,3159605,Santa Rita do Sapucaí,38982536.94
MG,3159704,Santa Rosa da Serra,10155311.32
MG,3159803,Santa Vitória,45832140.15
MG,3159902,Santo Antônio do Amparo,30220227.58
MG,3160009,Santo Antônio do Aventureiro,7495403.5
MG,3160108,Santo Antônio do Grama,7140427.16
MG,3160207,Santo Antônio do Itambé,6859376.77
MG,3160306,Santo Antônio do Jacinto,11379558.09
MG,3160405,Santo Antônio do Monte,46611471.94
MG,3160454,Santo Antônio do Retiro,10961923.86
MG,3160504,Santo Antônio do Rio Abaixo,5150125.79
MG,3160603,Santo Hipólito,7443471.73
MG,3160702,Santos Dumont,48808202.24
MG,3160801,São Bento Abade,8514231.43
MG,3160900,São Brás do Suaçuí,8031077.96
MG,3160959,São Domingos das Dores,9120962.73
MG,3161007,São Domingos do Prata,24009486.55
MG,3161056,São Félix de Minas,7321406.65
MG,3161106,São Francisco,54542171.81
MG,3161205,São Francisco de Paula,10387253.85
MG,3161304,São Francisco de Sales,11581176.77
MG,3161403,São Francisco do Glória,8223642.01
MG,3161502,São Geraldo,15086683.11
MG,3161601,São Geraldo da Piedade,7691285.11
MG,3161650,São Geraldo do Baixio,7705519.68
MG,3161700,São Gonçalo do Abaeté,12733825.66
MG,3161809,São Gonçalo do Pará,16860632.11
MG,3161908,São Gonçalo do Rio Abaixo,53717484.38
MG,3162005,São Gonçalo do Sapucaí,37960967.37
MG,3162104,São Gotardo,54207863.4
MG,3162203,São João Batista do Glória,19169083.95
MG,3162252,São João da Lagoa,8749325.36
MG,3162302,São João da Mata,6711003.43
MG,3162401,São João da Ponte,25176453.53
MG,3162450,São João das Missões,10196862.62
MG,3162500,São João del Rei,130213277.61
MG,3162559,São João do Manhuaçu,12214906.94
MG,3162575,São João do Manteninha,8568229.51
MG,3162609,São João do Oriente,9974627.24
MG,3162658,São João do Pacuí,6957003.88
MG,3162708,São João do Paraíso,26380035.24
MG,3162807,São João Evangelista,22838975.5
MG,3162906,São João Nepomuceno,36564457.47
MG,3162922,São Joaquim de Bicas,38888247.71
MG,3162948,São José da Barra,17104503.87
MG,3162955,São José da Lapa,28636866.09
MG,3163003,São José da Safira,6351944.99
MG,3163102,São José da Varginha,11168961.44
MG,3163201,São José do Alegre,7240029.19
MG,3163300,São José do Divino,7489177.77
MG,3163409,São José do Goiabal,9353820.41
MG,3163508,São José do Jacuri,6738960.26
MG,3163607,São José do Mantimento,
MG,3163706,São Lourenço,118991532.84
MG,3163805,São Miguel do Anta,11114160.56
MG,3163904,São Pedro da União,7555563.13
MG,3164001,São Pedro dos Ferros,9011676.78
MG,3164100,São Pedro do Suaçuí,8093754.82
MG,3164209,São Romão,11273302.93
MG,3164308,São Roque de Minas,10573599.55
MG,3164407,São Sebastião da Bela Vista,10241893.31
MG,3164431,São Sebastião da Vargem Alegre,7626282.66
MG,3164472,São Sebastião do Anta,8160906.88
MG,3164506,São Sebastião do Maranhão,11130537.14
MG,3164605,São Sebastião do Oeste,13443639.48
MG,3164704,São Sebastião do Paraíso,145570230.56
MG,3164803,São Sebastião do Rio Preto,5498345.64
MG,3164902,São Sebastião do Rio Verde,6765337.02
MG,3165008,São Tiago,10287925.78
MG,3165107,São Tomás de Aquino,15760345.79
MG,3165206,São Thomé das Letras,8989833.17
MG,3165305,São Vicente de Minas,10061756.69
MG,3165404,Sapucaí-Mirim,6078231.51
MG,3165503,Sardoá,8244551.08
MG,3165537,Sarzedo,53255773.36
MG,3165552,Setubinha,12568885.7
MG,3165560,Sem-Peixe,7061510.47
MG,3165578,Senador Amaral,10323928.52
MG,3165602,Senador Cortes,6993569.66
MG,3165701,Senador Firmino,13247353.18
MG,3165800,Senador José Bento,5275391.67
MG,3165909,Senador Modestino Gonçalves,9055722.07
MG,3166006,Senhora de Oliveira,9750259.32
MG,3166105,Senhora do Porto,5715612.64
MG,3166204,Senhora dos Remédios,13537323.22
MG,3166303,Sericita,9257913.34
MG,3166402,Seritinga,6234861.61
MG,3166501,Serra Azul de Minas,7395488.93
MG,3166600,Serra da Saudade,5309971.75
MG,3166709,Serra dos Aimorés,8591641.51
MG,3166808,Serra do Salitre,25733146.66
MG,3166907,Serrania,11040153.28
MG,3166956,Serranópolis de Minas,9220286.93
MG,3167004,Serranos,6196773.48
MG,3167103,Serro,23940475.08
MG,3167202,Sete Lagoas,453176676.52
MG,3167301,Silveirânia,4329430.29
MG,3167400,Silvianópolis,9189417.85
MG,3167509,Simão Pereira,10040842.28
MG,3167608,Simonésia,26256535.83
MG,3167707,Sobrália,8367042.05
MG,3167806,Soledade de Minas,7106582.26
MG,3167905,Tabuleiro,8120006.25
MG,3168002,Taiobeiras,65072966.42
MG,3168051,Taparuba,8004789.69
MG,3168101,Tapira,10873538.67
MG,3168200,Tapiraí,5049180.72
MG,3168309,Taquaraçu de Minas,7140567.68
MG,3168408,Tarumirim,16749629.31
MG,3168507,Teixeiras,15942128.68
MG,3168606,Teófilo Otoni,241441081.59
MG,3168705,Timóteo,116608648.05
MG,3168804,Tiradentes,9853132
MG,3168903,Tiros,15477715.44
MG,3169000,Tocantins,17578714.61
MG,3169059,Tocos do Moji,6547116.52
MG,3169109,Toledo,9846934.27
MG,3169208,Tombos,12685848.1
MG,3169307,Três Corações,101894848.98
MG,3169356,Três Marias,50475164.49
MG,3169406,Três Pontas,89468737.19
MG,3169505,Tumiritinga,10288060.35
MG,3169604,Tupaciguara,34596956.85
MG,3169703,Turmalina,22256620.49
MG,3169802,Turvolândia,8897990.09
MG,3169901,Ubá,67542504.37
MG,3170008,Ubaí,14083450.08
MG,3170057,Ubaporanga,15143558.49
MG,3170107,Uberaba,617773909.29
MG,3170206,Uberlândia,1357064086.18
MG,3170305,Umburatiba,7391324.72
MG,3170404,Unaí,160719693.86
MG,3170438,União de Minas,7269365.04
MG,3170479,Uruana de Minas,8624601.82
MG,3170503,Urucânia,13083086.4
MG,3170529,Urucuia,17031449.71
MG,3170578,Vargem Alegre,6575963.2
MG,3170602,Vargem Bonita,6807834.28
MG,3170651,Vargem Grande do Rio Pardo,9577851.23
MG,3170701,Varginha,3354310608.67
MG,3170750,Varjão de Minas,10902151.25
MG,3170800,Várzea da Palma,35182149.95
MG,3170909,Varzelândia,18679474.58
MG,3171006,Vazante,27992288.2
MG,3171030,Verdelândia,9533421.16
MG,3171071,Veredinha,9479512.47
MG,3171105,Veríssimo,8878840.49
MG,3171154,Vermelho Novo,9412743.4
MG,3171204,Vespasiano,108224918.57
MG,3171303,Viçosa,134905855.3
MG,3171402,Vieiras,9126693.79
MG,3171501,Mathias Lobato,10391262.61
MG,3171600,Virgem da Lapa,14424391.91
MG,3171709,Virgínia,11626625.24
MG,3171808,Virginópolis,10886041.64
MG,3171907,Virgolândia,11094481.36
MG,3172004,Visconde do Rio Branco,39961577.67
MG,3172103,Volta Grande,9714154.58
MG,3172202,Wenceslau Braz,5235313.58
MS,5000203,Água Clara,35195491.94
MS,5000252,Alcinópolis,16869916.14
MS,5000609,Amambaí,53675205.48
MS,5000708,Anastácio,26557836.03
MS,5000807,Anaurilândia,13743017.16
MS,5000856,Angélica,16949774.86
MS,5000906,Antônio João,17422810.04
MS,5001003,Aparecida do Taboado,38806565.61
MS,5001102,Aquidauana,81315263.37
MS,5001243,Aral Moreira,21348078.04
MS,5001508,Bandeirantes,19119504.28
MS,5001904,Bataguassu,35216942.49
MS,5002001,Batayporã,16230593.73
MS,5002100,Bela Vista,38545523.4
MS,5002159,Bodoquena,19846433.09
MS,5002209,Bonito,36233205.5
MS,5002308,Brasilândia,19940297.11
MS,5002407,Caarapó,43394743.31
MS,5002605,Camapuã,21878515.81
MS,5002704,Campo Grande,1744076342.12
MS,5002803,Caracol,
MS,5002902,Cassilândia,34550713.24
MS,5002951,Chapadão do Sul,59930324.93
MS,5003108,Corguinho,11471473.75
MS,5003157,Coronel Sapucaia,18678031.72
MS,5003207,Corumbá,208440992.61
MS,5003256,Costa Rica,67019776.59
MS,5003306,Coxim,62027866.57
MS,5003454,Deodápolis,20807182.81
MS,5003488,Dois Irmãos do Buriti,19657724.65
MS,5003504,Douradina,
MS,5003702,Dourados,383035067.11
MS,5003751,Eldorado,18426959.62
MS,5003801,Fátima do Sul,21665717.59
MS,5003900,Figueirão,12272971.01
MS,5004007,Glória de Dourados,13649675.86
MS,5004106,Guia Lopes da Laguna,12986823.53
MS,5004304,Iguatemi,23046955.58
MS,5004403,Inocência,23552094.2
MS,5004502,Itaporã,27139470.02
MS,5004601,Itaquiraí,27270795.72
MS,5004700,Ivinhema,38608908.57
MS,5004809,Japorã,10243459.32
MS,5004908,Jaraguari,16198589.07
MS,5005004,Jardim,31021201.71
MS,5005103,Jateí,11824414.25
MS,5005152,Juti,15098396.58
MS,5005202,Ladário,16518782.05
MS,5005251,Laguna Carapã,14381892.69
MS,5005400,Maracaju,85113703.61
MS,5005608,Miranda,36281465.71
MS,5005681,Mundo Novo,20218329.45
MS,5005707,Naviraí,86031023.64
MS,5005806,Nioaque,21507738.75
MS,5006002,Nova Alvorada do Sul,39153290.23
MS,5006200,Nova Andradina,76167113.78
MS,5006259,Novo Horizonte do Sul,8727304.34
MS,5006275,Paraíso das Águas,20051880
MS,5006309,Paranaíba,69006075.47
MS,5006358,Paranhos,4955798.28
MS,5006408,Pedro Gomes,12230169.63
MS,5006606,Ponta Porã,83642627.16
MS,5006903,Porto Murtinho,24041880.31
MS,5007109,Ribas do Rio Pardo,40592559.38
MS,5007208,Rio Brilhante,59834225.55
MS,5007307,Rio Negro,8929428.64
MS,5007406,Rio Verde de Mato Grosso,37695201.05
MS,5007505,Rochedo,10162195.17
MS,5007554,Santa Rita do Pardo,15430577.01
MS,5007695,São Gabriel do Oeste,81193627.79
MS,5007703,Sete Quedas,12611116.07
MS,5007802,Selvíria,26534484.85
MS,5007901,Sidrolândia,61433809.14
MS,5007935,Sonora,32462365.95
MS,5007950,Tacuru,15894258.57
MS,5007976,Taquarussu,11414243.46
MS,5008008,Terenos,26700728.4
MS,5008305,Três Lagoas,304510430.55
MS,5008404,Vicentina,12274988.77
MT,5100102,Acorizal,9960772.92
MT,5100201,Água Boa,73151571.83
MT,5100250,Alta Floresta,51959185.31
MT,5100300,Alto Araguaia,35817178.37
MT,5100359,Alto Boa Vista,10459912.26
MT,5100409,Alto Garças,25201612.88
MT,5100508,Alto Paraguai,12913479.15
MT,5100607,Alto Taquari,23858797.02
MT,5100805,Apiacás,15216956.51
MT,5101001,Araguaiana,9345125.59
MT,5101209,Araguainha,4093855.19
MT,5101258,Araputanga,21048778.03
MT,5101308,Arenápolis,26737913.21
MT,5101407,Aripuanã,50047980.42
MT,5101605,Barão de Melgaço,11128809.44
MT,5101704,Barra do Bugres,42119483.15
MT,5101803,Barra do Garças,111997092.58
MT,5101852,Bom Jesus do Araguaia,12299511.26
MT,5101902,Brasnorte,40619580.29
MT,5102504,Cáceres,86280752.17
MT,5102603,Campinápolis,18033049.44
MT,5102637,Campo Novo do Parecis,81639580.02
MT,5102678,Campo Verde,86144060.42
MT,5102686,Campos de Júlio,22498049.55
MT,5102694,Canabrava do Norte,9522041.98
MT,5102702,Canarana,48263713.52
MT,5102793,Carlinda,14025527.07
MT,5102850,Castanheira,11212361.15
MT,5103007,Chapada dos Guimarães,30632639.95
MT,5103056,Cláudia,14733805.04
MT,5103106,Cocalinho,14833746.72
MT,5103205,Colíder,31748320.7
MT,5103254,Colniza,31795077.33
MT,5103304,Comodoro,28252622.78
MT,5103353,Confresa,41041273.3
MT,5103361,Conquista D'Oeste,8257132.56
MT,5103379,Cotriguaçu,20609038.23
MT,5103403,Cuiabá,1175406313.53
MT,5103437,Curvelândia,7450309.44
MT,5103452,Denise,11829286.56
MT,5103502,Diamantino,55314512.54
MT,5103601,Dom Aquino,12516662.88
MT,5103700,Feliz Natal,17379500.06
MT,5103809,Figueirópolis D'Oeste,7370885.57
MT,5103858,Gaúcha do Norte,17003898.72
MT,5103908,General Carneiro,8980609.95
MT,5103957,Glória D'Oeste,6805204.41
MT,5104104,Guarantã do Norte,58781858.36
MT,5104203,Guiratinga,18486598.07
MT,5104500,Indiavaí,7044907.06
MT,5104526,Ipiranga do Norte,17830981.66
MT,5104542,Itanhangá,12080694.18
MT,5104559,Itaúba,14219487.23
MT,5104609,Itiquira,32196661.4
MT,5104807,Jaciara,46992634.56
MT,5104906,Jangada,8710753.99
MT,5105002,Jauru,11406773.86
MT,5105101,Juara,48854615.65
MT,5105150,Juína,78768072.21
MT,5105176,Juruena,17448632.24
MT,5105200,Juscimeira,18229940.66
MT,5105234,Lambari D'Oeste,10143369.83
MT,5105259,Lucas do Rio Verde,157194851.39
MT,5105309,Luciára,6006578.5
MT,5105507,Vila Bela da Santíssima Trindade,28495764.58
MT,5105580,Marcelândia,17223250.66
MT,5105606,Matupá,24249458.31
MT,5105622,Mirassol d'Oeste,39920447.17
MT,5105903,Nobres,24661147.05
MT,5106000,Nortelândia,10142069.62
MT,5106109,Nossa Senhora do Livramento,13084596.85
MT,5106158,Nova Bandeirantes,20950140.11
MT,5106174,Nova Nazaré,7885657.48
MT,5106182,Nova Lacerda,13164116.69
MT,5106190,Nova Santa Helena,10826576.94
MT,5106208,Nova Brasilândia,7533794.44
MT,5106216,Nova Canaã do Norte,16688032.62
MT,5106224,Nova Mutum,116711166
MT,5106232,Nova Olímpia,37093891.98
MT,5106240,Nova Ubiratã,28865257.7
MT,5106257,Nova Xavantina,36745440.49
MT,5106265,Novo Mundo,12658764.45
MT,5106273,Novo Horizonte do Norte,9567671.84
MT,5106281,Novo São Joaquim,15980897.15
MT,5106299,Paranaíta,31838294.52
MT,5106307,Paranatinga,42195295.68
MT,5106315,Novo Santo Antônio,8098787.7
MT,5106372,Pedra Preta,26721357.17
MT,5106422,Peixoto de Azevedo,65477771.12
MT,5106455,Planalto da Serra,8823147.42
MT,5106505,Poconé,43651993.37
MT,5106653,Pontal do Araguaia,8044270.6
MT,5106703,Ponte Branca,6023348.43
MT,5106752,Pontes e Lacerda,65955732.46
MT,5106778,Porto Alegre do Norte,17678483.1
MT,5106802,Porto dos Gaúchos,19325358.95
MT,5106828,Porto Esperidião,17590260.64
MT,5106851,Porto Estrela,9183261.72
MT,5107008,Poxoréo,24620499.31
MT,5107040,Primavera do Leste,117336283.71
MT,5107065,Querência,64369018.97
MT,5107107,São José dos Quatro Marcos,19737571.59
MT,5107156,Reserva do Cabaçal,5664733.39
MT,5107180,Ribeirão Cascalheira,17968084.78
MT,5107198,Ribeirãozinho,6733391
MT,5107206,Rio Branco,9879039.92
MT,5107248,Santa Carmem,10421809.13
MT,5107263,Santo Afonso,9656146.21
MT,5107297,São José do Povo,6679962.46
MT,5107305,São José do Rio Claro,28369973.66
MT,5107354,São José do Xingu,14556949.63
MT,5107404,São Pedro da Cipa,7606738.2
MT,5107578,Rondolândia,9857020.95
MT,5107602,Rondonópolis,519975143.91
MT,5107701,Rosário Oeste,28605074.04
MT,5107743,Santa Cruz do Xingu,8838340
MT,5107750,Salto do Céu,8528640.51
MT,5107768,Santa Rita do Trivelato,10016462.09
MT,5107776,Santa Terezinha,11939496.9
MT,5107792,Santo Antônio do Leste,11876649.45
MT,5107800,Santo Antônio do Leverger,23201605.34
MT,5107859,São Félix do Araguaia,23674112.15
MT,5107875,Sapezal,53865266.45
MT,5107883,Serra Nova Dourada,6441521.47
MT,5107909,Sinop,171491073.9
MT,5107925,Sorriso,133174858.75
MT,5107941,Tabaporã,33990826.42
MT,5107958,Tangará da Serra,151834605.3
MT,5108006,Tapurah,23211148.84
MT,5108055,Terra Nova do Norte,20021919.84
MT,5108105,Tesouro,8270148.43
MT,5108204,Torixoréu,8447424.48
MT,5108303,União do Sul,8118710.01
MT,5108352,Vale de São Domingos,6618876.71
MT,5108402,Várzea Grande,312341438.88
MT,5108501,Vera,16793733.51
MT,5108600,Vila Rica,25476230.24
MT,5108808,Nova Guarita,8352384.75
MT,5108857,Nova Marilândia,8825093.21
MT,5108907,Nova Maringá,15939269.76
MT,5108956,Nova Monte verde,12419445.67
MT,5199919,São Gonçalo,
PA,1500107,Abaetetuba,100704979.25
PA,1500131,Abel Figueiredo,8362156.71
PA,1500206,Acará,34204337.36
PA,1500305,Afuá,24849452.31
PA,1500347,Água Azul do Norte,25257390.29
PA,1500404,Alenquer,20990529.27
PA,1500503,Almeirim,47382112.18
PA,1500602,Altamira,109590016.11
PA,1500701,Anajás,22667052.45
PA,1500800,Ananindeua,523714791.55
PA,1500859,Anapu,22963875.36
PA,1500909,Augusto Corrêa,33324483.54
PA,1500958,Aurora do Pará,22819419.43
PA,1501006,Aveiro,14559904.06
PA,1501105,Bagre,18995148.15
PA,1501204,Baião,23932964.58
PA,1501253,Bannach,8393333.12
PA,1501303,Barcarena,147222221.2
PA,1501402,Belém,1596558690.89
PA,1501451,Belterra,14817765.47
PA,1501501,Benevides,48843366.89
PA,1501576,Bom Jesus do Tocantins,22868947.33
PA,1501600,Bonito,11646232.82
PA,1501709,Bragança,94715382.04
PA,1501725,Brasil Novo,20413114.75
PA,1501758,Brejo Grande do Araguaia,11554500.63
PA,1501782,Breu Branco,53428220.95
PA,1501808,Breves,64468982.1
PA,1501907,Bujaru,17657959.26
PA,1501956,Cachoeira do Piriá,22521069.91
PA,1502004,Cachoeira do Arari,12506996.26
PA,1502103,Cametá,86984060.86
PA,1502152,Canaã dos Carajás,398670760.79
PA,1502202,Capanema,54809679.99
PA,1502301,Capitão Poço,29662050.83
PA,1502400,Castanhal,180003052.12
PA,1502509,Chaves,16185572.77
PA,1502608,Colares,12447868.94
PA,1502707,Conceição do Araguaia,40654922.09
PA,1502756,Concórdia do Pará,22892396.9
PA,1502764,Cumaru do Norte,17313867.77
PA,1502772,Curionópolis,33151972.66
PA,1502806,Curralinho,25176164.01
PA,1502855,Curuá,9574196.81
PA,1502905,Curuçá,26455915.71
PA,1502939,Dom Eliseu,42390203.91
PA,1502954,Eldorado dos Carajás,31793378.83
PA,1503002,Faro,10877064.18
PA,1503044,Floresta do Araguaia,21632441.52
PA,1503077,Garrafão do Norte,21094337.38
PA,1503093,Goianésia do Pará,35289872.87
PA,1503101,Gurupá,23987831.22
PA,1503200,Igarapé-Açu,31538342.65
PA,1503309,Igarapé-Miri,34316149.53
PA,1503408,Inhangapi,11762138.48
PA,1503457,Ipixuna do Pará,34526840.7
PA,1503507,Irituia,19133819.23
PA,1503606,Itaituba,107136039.99
PA,1503705,Itupiranga,32899638.34
PA,1503754,Jacareacanga,37233041.35
PA,1503804,Jacundá,44585936.2
PA,1503903,Juruti,62142607.58
PA,1504000,Limoeiro do Ajuru,20686614.41
PA,1504059,Mãe do Rio,23978821.06
PA,1504109,Magalhães Barata,9108315.79
PA,1504208,Marabá,312580076.53
PA,1504307,Maracanã,25482592.92
PA,1504406,Marapanim,20210429.32
PA,1504422,Marituba,91433954.66
PA,1504455,Medicilândia,24643420.42
PA,1504505,Melgaço,18825369.13
PA,1504604,Mocajuba,19952672.11
PA,1504703,Moju,
PA,1504752,Mojuí dos Campos,14860920.02
PA,1504802,Monte Alegre,54923378.27
PA,1504901,Muaná,25412573.98
PA,1504950,Nova Esperança do Piriá,
PA,1504976,Nova Ipixuna,18171937.02
PA,1505007,Nova Timboteua,11525260
PA,1505031,Novo Progresso,30386938.84
PA,1505064,Novo Repartimento,62551921.07
PA,1505106,Óbidos,35330860.44
PA,1505205,Oeiras do Pará,21314894.09
PA,1505304,Oriximiná,94192948.6
PA,1505403,Ourém,16972688.6
PA,1505437,Ourilândia do Norte,40231267.35
PA,1505486,Pacajá,34162582.87
PA,1505494,Palestina do Pará,10148483.59
PA,1505502,Paragominas,162679510.61
PA,1505536,Parauapebas,774896161.02
PA,1505551,Pau D'Arco,11358043.67
PA,1505601,Peixe-Boi,6699559.72
PA,1505635,Piçarra,13935666.96
PA,1505650,Placas,19348477.86
PA,1505700,Ponta de Pedras,17316584.33
PA,1505809,Portel,35657118.7
PA,1505908,Porto de Moz,25899327.95
PA,1506005,Prainha,
PA,1506104,Primavera,12227030.68
PA,1506112,Quatipuru,10418124.59
PA,1506138,Redenção,70420723.53
PA,1506161,Rio Maria,23868189.14
PA,1506187,Rondon do Pará,34322442.74
PA,1506195,Rurópolis,30478098.29
PA,1506203,Salinópolis,32031106.43
PA,1506302,Salvaterra,14843784.66
PA,1506351,Santa Bárbara do Pará,22323246.74
PA,1506401,Santa Cruz do Arari,6753079.27
PA,1506500,Santa Isabel do Pará,39800052.26
PA,1506559,Santa Luzia do Pará,15295840.46
PA,1506583,Santa Maria das Barreiras,19730436.33
PA,1506609,Santa Maria do Pará,18961785.31
PA,1506708,Santana do Araguaia,45587024.57
PA,1506807,Santarém,234520960.65
PA,1506906,Santarém Novo,7845256.23
PA,1507003,Santo Antônio do Tauá,17178458.35
PA,1507102,São Caetano de Odivelas,15571491.43
PA,1507151,São Domingos do Araguaia,21516465.48
PA,1507201,São Domingos do Capim,28703643.97
PA,1507300,São Félix do Xingu,59978386.13
PA,1507409,São Francisco do Pará,11690861.84
PA,1507458,São Geraldo do Araguaia,27110271.75
PA,1507466,São João da Ponta,6234363.88
PA,1507474,São João de Pirabas,22230997.59
PA,1507508,São João do Araguaia,12558968.63
PA,1507607,São Miguel do Guamá,45058005.72
PA,1507706,São Sebastião da Boa Vista,19698496.49
PA,1507755,Sapucaia,8545885.62
PA,1507805,Senador José Porfírio,9924515.41
PA,1507904,Soure,14527614.76
PA,1507953,Tailândia,50943655.39
PA,1507961,Terra Alta,11208828.93
PA,1507979,Terra Santa,13929974.45
PA,1508001,Tomé-Açu,54370892.37
PA,1508035,Tracuateua,20557821.56
PA,1508050,Trairão,24936820.79
PA,1508084,Tucumã,38683624.75
PA,1508100,Tucuruí,109547111.5
PA,1508126,Ulianópolis,40101450.16
PA,1508159,Uruará,38085856.84
PA,1508209,Vigia,
PA,1508308,Viseu,33771769.47
PA,1508357,Vitória do Xingu,44050071.13
PA,1508407,Xinguara,52611872.48
PA,1599919,Monsarás,
PA,1599939,Vila Franca,
PB,2500106,Água Branca,10671566.52
PB,2500205,Aguiar,8290814.25
PB,2500304,Alagoa Grande,22435871.59
PB,2500403,Alagoa Nova,17816354.31
PB,2500502,Alagoinha,14695870.45
PB,2500536,Alcantil,10059174.27
PB,2500577,Algodão de Jandaíra,4359059.13
PB,2500601,Alhandra,44199161.45
PB,2500700,São João do Rio do Peixe,22505139.81
PB,2500734,Amparo,5391459.98
PB,2500775,Aparecida,9088043.85
PB,2500809,Araçagi,16447372.11
PB,2500908,Arara,11742729.93
PB,2501005,Araruna,16954316.25
PB,2501104,Areia,20338975.24
PB,2501153,Areia de Baraúnas,6521979.46
PB,2501203,Areial,6685092.34
PB,2501302,Aroeiras,19418550.77
PB,2501351,Assunção,6259128.82
PB,2501401,Baía da Traição,7588135.85
PB,2501500,Bananeiras,19255971.76
PB,2501534,Baraúna,6046120.41
PB,2501575,Barra de Santana,9258209.8
PB,2501609,Barra de Santa Rosa,11559758.56
PB,2501708,Barra de São Miguel,7220986.13
PB,2501807,Bayeux,74883667.47
PB,2501906,Belém,15951198.38
PB,2502003,Belém do Brejo do Cruz,10924819.68
PB,2502052,Bernardino Batista,5812993.26
PB,2502102,Boa Ventura,7859282.73
PB,2502151,Boa Vista,9884145.97
PB,2502201,Bom Jesus,4800890.97
PB,2502300,Bom Sucesso,8340733.59
PB,2502409,Bonito de Santa Fé,12526863.67
PB,2502508,Boqueirão,24743500.76
PB,2502607,Igaracy,7516494.79
PB,2502706,Borborema,5857345.25
PB,2502805,Brejo do Cruz,16362532.85
