UF,COD,MUN,VALOR_TOTAL_BF
SC,4209409,Laguna,418263
SC,4209458,Lajeado Grande,25807
SC,4209508,Laurentino,49658
SC,4209607,Lauro Muller,188329
SC,4209706,Lebon Régis,343706
SC,4209805,Leoberto Leal,56.17
SC,4209854,Lindóia do Sul,35052
SC,4209904,Lontras,40241
SC,4210001,Luiz Alves,72976
SC,4210035,Luzerna,4931
SC,4210050,Macieira,12735
SC,4210100,Mafra,588207
SC,4210209,Major Gercino,91409
SC,4210308,Major Vieira,203368
SC,4210407,Maracajá,116293
SC,4210506,Maravilha,161647
SC,4210555,Marema,18031
SC,4210605,Massaranduba,134018
SC,4210704,Matos Costa,102255
SC,4210803,Meleiro,92011
SC,4210852,Mirim Doce,15.08
SC,4210902,Modelo,33049
SC,4211009,Mondaí,60109
SC,4211058,Monte Carlo,269.09
SC,4211108,Monte Castelo,323889
SC,4211207,Morro da Fumaça,136129
SC,4211256,Morro Grande,72537
SC,4211306,Navegantes,1340906
SC,4211405,Nova Erechim,53557
SC,4211454,Nova Itaberaba,68263
SC,4211504,Nova Trento,129536
SC,4211603,Nova Veneza,138155
SC,4211652,Novo Horizonte,27623
SC,4211702,Orleans,298.43
SC,4211751,Otacílio Costa,165228
SC,4211801,Ouro,45951
SC,4211850,Ouro Verde,61482
SC,4211876,Paial,26762
SC,4211892,Painel,69931
SC,4211900,Palhoça,2493876
SC,4212007,Palma Sola,156069
SC,4212056,Palmeira,31282
SC,4212106,Palmitos,132804
SC,4212205,Papanduva,287462
SC,4212239,Paraíso,71548
SC,4212254,Passo de Torres,255061
SC,4212270,Passos Maia,104096
SC,4212304,Paulo Lopes,88744
SC,4212403,Pedras Grandes,20461
SC,4212502,Penha,505851
SC,4212601,Peritiba,6992
SC,4212650,Pescaria Brava,243311
SC,4212700,Petrolândia,50535
SC,4212809,Piçarras,470316
SC,4212908,Pinhalzinho,76102
SC,4213005,Pinheiro Preto,22754
SC,4213104,Piratuba,42115
SC,4213153,Planalto Alegre,40438
SC,4213203,Pomerode,26822
SC,4213302,Ponte Alta,81104
SC,4213351,Ponte Alta do Norte,94.95
SC,4213401,Ponte Serrada,205839
SC,4213500,Porto Belo,217683
SC,4213609,Porto União,311022
SC,4213708,Pouso Redondo,96576
SC,4213807,Praia Grande,222112
SC,4213906,Presidente Castelo Branco,10342
SC,4214003,Presidente Getúlio,100.42
SC,4214102,Presidente Nereu,24718
SC,4214151,Princesa,27493
SC,4214201,Quilombo,105943
SC,4214300,Rancho Queimado,10.16
SC,4214409,Rio das Antas,84144
SC,4214508,Rio do Campo,35723
SC,4214607,Rio do Oeste,9.47
SC,4214706,Rio dos Cedros,44296
SC,4214805,Rio do Sul,479133
SC,4214904,Rio Fortuna,14169
SC,4215000,Rio Negrinho,344.25
SC,4215059,Rio Rufino,76.39
SC,4215075,Riqueza,60356
SC,4215109,Rodeio,51732
SC,4215208,Romelândia,55982
SC,4215307,Salete,35039
SC,4215356,Saltinho,69537
SC,4215406,Salto Veloso,37656
SC,4215455,Sangão,124006
SC,4215505,Santa Cecília,463232
SC,4215554,Santa Helena,9959
SC,4215604,Santa Rosa de Lima,13084
SC,4215653,Santa Rosa do Sul,186.78
SC,4215679,Santa Terezinha,74536
SC,4215687,Santa Terezinha do Progresso,43278
SC,4215695,Santiago do Sul,20.71
SC,4215703,Santo Amaro da Imperatriz,253186
SC,4215752,São Bernardino,44318
SC,4215802,São Bento do Sul,670136
SC,4215901,São Bonifácio,40931
SC,4216008,São Carlos,72757
SC,4216057,São Cristovão do Sul,111363
SC,4216107,São Domingos,159279
SC,4216206,São Francisco do Sul,669231
SC,4216255,São João do Oeste,13458
SC,4216305,São João Batista,355945
SC,4216354,São João do Itaperiú,75705
SC,4216404,São João do Sul,149287
SC,4216503,São Joaquim,428101
SC,4216602,São José,2363.54
SC,4216701,São José do Cedro,145068
SC,4216800,São José do Cerrito,536.1
SC,4216909,São Lourenço do Oeste,207156
SC,4217006,São Ludgero,82919
SC,4217105,São Martinho,23792
SC,4217154,São Miguel da Boa Vista,33978
SC,4217204,São Miguel do Oeste,266078
SC,4217253,São Pedro de Alcântara,33103
SC,4217303,Saudades,83045
SC,4217402,Schroeder,110407
SC,4217501,Seara,116245
SC,4217550,Serra Alta,18383
SC,4217600,Siderópolis,130445
SC,4217709,Sombrio,396839
SC,4217758,Sul Brasil,21146
SC,4217808,Taió,161024
SC,4217907,Tangará,87703
SC,4217956,Tigrinhos,27456
SC,4218004,Tijucas,630895
SC,4218103,Timbé do Sul,91376
SC,4218202,Timbó,142668
SC,4218251,Timbó Grande,476112
SC,4218301,Três Barras,239923
SC,4218350,Treviso,49549
SC,4218400,Treze de Maio,45842
SC,4218509,Treze Tílias,39098
SC,4218608,Trombudo Central,24868
SC,4218707,Tubarão,1079404
SC,4218756,Tunápolis,16722
SC,4218806,Turvo,75092
SC,4218855,União do Oeste,36324
SC,4218905,Urubici,236057
SC,4218954,Urupema,105401
SC,4219002,Urussanga,168437
SC,4219101,Vargeão,28276
SC,4219150,Vargem,40675
SC,4219176,Vargem Bonita,71757
SC,4219200,Vidal Ramos,66866
SC,4219309,Videira,381405
SC,4219358,Vitor Meireles,109395
SC,4219408,Witmarsum,28656
SC,4219507,Xanxerê,323841
SC,4219606,Xavantina,14876
SC,4219705,Xaxim,277899
SC,4219853,Zortéa,46342
SC,4220000,Balneário Rincão,377381
SC,4299919,São Miguel,
SE,2800100,Amparo de São Francisco,138373
SE,2800209,Aquidabã,1519235
SE,2800308,Aracaju,22840158
SE,2800407,Arauá,937672
SE,2800506,Areia Branca,974213
SE,2800605,Barra dos Coqueiros,1732554
SE,2800670,Boquim,1921492
SE,2800704,Brejo Grande,504214
SE,2801009,Campo do Brito,1137856
SE,2801108,Canhoba,572143
SE,2801207,Canindé de São Francisco,2242547
SE,2801306,Capela,2545563
SE,2801405,Carira,1851802
SE,2801504,Carmópolis,999128
SE,2801603,Cedro de São João,358378
SE,2801702,Cristinápolis,1977074
SE,2801900,Cumbe,560341
SE,2802007,Divina Pastora,312296
SE,2802106,Estância,4633715
SE,2802205,Feira Nova,517894
SE,2802304,Frei Paulo,1022447
SE,2802403,Gararu,1119339
SE,2802502,General Maynard,249297
SE,2802601,Gracho Cardoso,855754
SE,2802700,Ilha das Flores,764132
SE,2802809,Indiaroba,971.16
SE,2802908,Itabaiana,5806399
SE,2803005,Itabaianinha,4187315
SE,2803104,Itabi,397038
SE,2803203,Itaporanga d'Ajuda,2549105
SE,2803302,Japaratuba,1120871
SE,2803401,Japoatã,1538074
SE,2803500,Lagarto,10195457
SE,2803609,Laranjeiras,1283141
SE,2803708,Macambira,669.84
SE,2803807,Malhada dos Bois,278.69
SE,2803906,Malhador,1213025
SE,2804003,Maruim,1003728
SE,2804102,Moita Bonita,759173
SE,2804201,Monte Alegre de Sergipe,1578.87
SE,2804300,Muribeca,759883
SE,2804409,Neópolis,1419426
SE,2804458,Nossa Senhora Aparecida,745238
SE,2804508,Nossa Senhora da Glória,2496.18
SE,2804607,Nossa Senhora das Dores,2339035
SE,2804706,Nossa Senhora de Lourdes,476603
SE,2804805,Nossa Senhora do Socorro,13051.87
SE,2804904,Pacatuba,975429
SE,2805000,Pedra Mole,295711
SE,2805109,Pedrinhas,1175147
SE,2805208,Pinhão,554896
SE,2805307,Pirambu,457411
SE,2805406,Poço Redondo,2848145
SE,2805505,Poço Verde,2160063
SE,2805604,Porto da Folha,2761895
SE,2805703,Propriá,1962112
SE,2805802,Riachão do Dantas,1970884
SE,2805901,Riachuelo,701963
SE,2806008,Ribeirópolis,1316708
SE,2806107,Rosário do Catete,853492
SE,2806206,Salgado,1740978
SE,2806305,Santa Luzia do Itanhy,1180667
SE,2806404,Santana do São Francisco,772361
SE,2806503,Santa Rosa de Lima,305699
SE,2806602,Santo Amaro das Brotas,1081713
SE,2806701,São Cristóvão,4922368
SE,2806800,São Domingos,790022
SE,2806909,São Francisco,315669
SE,2807006,São Miguel do Aleixo,377017
SE,2807105,Simão Dias,4653871
SE,2807204,Siriri,753467
SE,2807303,Telha,280069
SE,2807402,Tobias Barreto,5497833
SE,2807501,Tomar do Geru,966474
SE,2807600,Umbaúba,2014046
SP,3500105,Adamantina,254964
SP,3500204,Adolfo,90203
SP,3500303,Aguaí,739842
SP,3500402,Águas da Prata,88898
SP,3500501,Águas de Lindóia,203308
SP,3500550,Águas de Santa Bárbara,188521
SP,3500600,Águas de São Pedro,39125
SP,3500709,Agudos,603.74
SP,3500758,Alambari,89.89
SP,3500808,Alfredo Marcondes,119188
SP,3500907,Altair,123744
SP,3501004,Altinópolis,584591
SP,3501103,Alto Alegre,115864
SP,3501152,Alumínio,248248
SP,3501202,Álvares Florence,75722
SP,3501301,Álvares Machado,735541
SP,3501400,Álvaro de Carvalho,119845
SP,3501509,Alvinlândia,69058
SP,3501608,Americana,2495161
SP,3501707,Américo Brasiliense,629472
SP,3501806,Américo de Campos,149188
SP,3501905,Amparo,758564
SP,3502002,Analândia,121451
SP,3502101,Andradina,1390.04
SP,3502200,Angatuba,562005
SP,3502309,Anhembi,224.38
SP,3502408,Anhumas,65412
SP,3502507,Aparecida,589354
SP,3502606,Aparecida d'Oeste,150568
SP,3502705,Apiaí,1049416
SP,3502754,Araçariguama,773063
SP,3502804,Araçatuba,3274186
SP,3502903,Araçoiaba da Serra,631894
SP,3503000,Aramina,158926
SP,3503109,Arandu,165156
SP,3503158,Arapeí,124495
SP,3503208,Araraquara,3395984
SP,3503307,Araras,3019796
SP,3503356,Arco-Íris,57537
SP,3503406,Arealva,203777
SP,3503505,Areias,162528
SP,3503604,Areiópolis,234356
SP,3503703,Ariranha,129214
SP,3503802,Artur Nogueira,772828
SP,3503901,Arujá,2737124
SP,3503950,Aspásia,40176
SP,3504008,Assis,1308177
SP,3504107,Atibaia,2028.04
SP,3504206,Auriflama,150854
SP,3504305,Avaí,146986
SP,3504404,Avanhandava,522314
SP,3504503,Avaré,1511846
SP,3504602,Bady Bassitt,357.37
SP,3504701,Balbinos,64779
SP,3504800,Bálsamo,127971
SP,3504909,Bananal,393024
SP,3505005,Barão de Antonina,94738
SP,3505104,Barbosa,257038
SP,3505203,Bariri,465116
SP,3505302,Barra Bonita,651127
SP,3505351,Barra do Chapéu,407299
SP,3505401,Barra do Turvo,561.79
SP,3505500,Barretos,1855.81
SP,3505609,Barrinha,1307765
SP,3505708,Barueri,7248423
SP,3505807,Bastos,320618
SP,3505906,Batatais,1138836
SP,3506003,Bauru,4974427
SP,3506102,Bebedouro,1481287
SP,3506201,Bento de Abreu,68228
SP,3506300,Bernardino de Campos,404771
SP,3506359,Bertioga,2652845
SP,3506409,Bilac,91137
SP,3506508,Birigui,1519199
SP,3506607,Biritiba-Mirim,1209937
SP,3506706,Boa Esperança do Sul,357631
SP,3506805,Bocaina,186073
SP,3506904,Bofete,296089
SP,3507001,Boituva,1131101
SP,3507100,Bom Jesus dos Perdões,731317
SP,3507159,Bom Sucesso de Itararé,172496
SP,3507209,Borá,20284
SP,3507308,Boracéia,124569
SP,3507407,Borborema,264021
SP,3507456,Borebi,77103
SP,3507506,Botucatu,2420851
SP,3507605,Bragança Paulista,4007697
SP,3507704,Braúna,205283
SP,3507753,Brejo Alegre,124514
SP,3507803,Brodowski,413482
SP,3507902,Brotas,247691
SP,3508009,Buri,976951
SP,3508108,Buritama,555082
SP,3508207,Buritizal,148333
SP,3508306,Cabrália Paulista,105102
SP,3508405,Cabreúva,721926
SP,3508504,Caçapava,1905887
SP,3508603,Cachoeira Paulista,1069803
SP,3508702,Caconde,560616
SP,3508801,Cafelândia,319926
SP,3508900,Caiabu,60432
SP,3509007,Caieiras,2056548
SP,3509106,Caiuá,247217
SP,3509205,Cajamar,3524886
SP,3509254,Cajati,918884
SP,3509304,Cajobi,249.02
SP,3509403,Cajuru,699.11
SP,3509452,Campina do Monte Alegre,176785
SP,3509502,Campinas,22552438
SP,3509601,Campo Limpo Paulista,1273907
SP,3509700,Campos do Jordão,656387
SP,3509809,Campos Novos Paulista,192572
SP,3509908,Cananéia,460419
SP,3509957,Canas,237146
SP,3510005,Cândido Mota,425487
SP,3510104,Cândido Rodrigues,62048
SP,3510153,Canitar,194749
SP,3510203,Capão Bonito,1812.19
SP,3510302,Capela do Alto,742957
SP,3510401,Capivari,1575302
SP,3510500,Caraguatatuba,3856039
SP,3510609,Carapicuíba,11954224
SP,3510708,Cardoso,159532
SP,3510807,Casa Branca,654093
SP,3510906,Cássia dos Coqueiros,59519
SP,3511003,Castilho,368508
SP,3511102,Catanduva,1061071
SP,3511201,Catiguá,107321
SP,3511300,Cedral,71267
SP,3511409,Cerqueira César,407.58
SP,3511508,Cerquilho,492042
SP,3511607,Cesário Lange,170173
SP,3511706,Charqueada,440846
SP,3511904,Clementina,155
SP,3512001,Colina,350643
SP,3512100,Colômbia,279593
SP,3512209,Conchal,977432
SP,3512308,Conchas,434831
SP,3512407,Cordeirópolis,250.2
SP,3512506,Coroados,130604
SP,3512605,Coronel Macedo,126508
SP,3512704,Corumbataí,93635
SP,3512803,Cosmópolis,613736
SP,3512902,Cosmorama,312856
SP,3513009,Cotia,4344557
SP,3513108,Cravinhos,932253
SP,3513207,Cristais Paulista,89876
SP,3513306,Cruzália,46184
SP,3513405,Cruzeiro,2185111
SP,3513504,Cubatão,3635264
SP,3513603,Cunha,1009914
SP,3513702,Descalvado,279512
SP,3513801,Diadema,10307221
SP,3513850,Dirce Reis,38087
SP,3513900,Divinolândia,329265
SP,3514007,Dobrada,256733
SP,3514106,Dois Córregos,470855
SP,3514205,Dolcinópolis,88511
SP,3514304,Dourado,259359
SP,3514403,Dracena,460782
SP,3514502,Duartina,230509
SP,3514601,Dumont,238128
SP,3514700,Echaporã,267.87
SP,3514809,Eldorado,562518
SP,3514908,Elias Fausto,643715
SP,3514924,Elisiário,96125
SP,3514957,Embaúba,40891
SP,3515004,Embu,10977245
SP,3515103,Embu-Guaçu,3083.67
SP,3515129,Emilianópolis,60181
SP,3515152,Engenheiro Coelho,364229
SP,3515186,Espírito Santo do Pinhal,320445
SP,3515194,Espírito Santo do Turvo,58136
SP,3515202,Estrela d'Oeste,132.14
SP,3515301,Estrela do Norte,44499
SP,3515350,Euclides da Cunha Paulista,273709
SP,3515400,Fartura,451815
SP,3515509,Fernandópolis,1361682
SP,3515608,Fernando Prestes,80937
SP,3515657,Fernão,46921
SP,3515707,Ferraz de Vasconcelos,5761733
SP,3515806,Flora Rica,29455
SP,3515905,Floreal,50.59
SP,3516002,Flórida Paulista,270524
SP,3516101,Florínia,109982
SP,3516200,Franca,4206495
SP,3516309,Francisco Morato,7401608
SP,3516408,Franco da Rocha,5385534
SP,3516507,Gabriel Monteiro,33.74
SP,3516606,Gália,79919
SP,3516705,Garça,965791
SP,3516804,Gastão Vidigal,55666
SP,3516853,Gavião Peixoto,86626
SP,3516903,General Salgado,157275
SP,3517000,Getulina,249896
SP,3517109,Glicério,145419
SP,3517208,Guaiçara,246178
SP,3517307,Guaimbê,223924
SP,3517406,Guaíra,754951
SP,3517505,Guapiaçu,265284
SP,3517604,Guapiara,707219
SP,3517703,Guará,498046
SP,3517802,Guaraçaí,146799
SP,3517901,Guaraci,344795
SP,3518008,Guarani d'Oeste,47768
SP,3518107,Guarantã,245792
SP,3518206,Guararapes,532176
SP,3518305,Guararema,1195144
SP,3518404,Guaratinguetá,2172632
SP,3518503,Guareí,207.99
SP,3518602,Guariba,624333
SP,3518701,Guarujá,5759834
SP,3518800,Guarulhos,42145515
SP,3518859,Guatapará,260294
SP,3518909,Guzolândia,91668
SP,3519006,Herculândia,288129
SP,3519055,Holambra,99091
SP,3519071,Hortolândia,5206392
SP,3519105,Iacanga,330649
SP,3519204,Iacri,142.74
SP,3519253,Iaras,215751
SP,3519303,Ibaté,1321544
SP,3519402,Ibirá,201564
SP,3519501,Ibirarema,397321
SP,3519600,Ibitinga,980185
SP,3519709,Ibiúna,2872549
SP,3519808,Icém,164853
SP,3519907,Iepê,260121
SP,3520004,Igaraçu do Tietê,743.84
SP,3520103,Igarapava,400323
SP,3520202,Igaratá,395614
SP,3520301,Iguape,1643452
SP,3520400,Ilhabela,736756
SP,3520426,Ilha Comprida,701701
SP,3520442,Ilha Solteira,224862
SP,3520509,Indaiatuba,1761358
SP,3520608,Indiana,142577
SP,3520707,Indiaporã,146802
SP,3520806,Inúbia Paulista,43191
SP,3520905,Ipaussu,317828
SP,3521002,Iperó,738864
SP,3521101,Ipeúna,118517
SP,3521150,Ipiguá,121713
SP,3521200,Iporanga,212352
SP,3521309,Ipuã,313026
SP,3521408,Iracemápolis,221507
SP,3521507,Irapuã,183292
SP,3521606,Irapuru,174472
SP,3521705,Itaberá,633884
SP,3521804,Itaí,505286
SP,3521903,Itajobi,377333
SP,3522000,Itaju,59705
SP,3522109,Itanhaém,6128212
SP,3522158,Itaóca,157183
SP,3522208,Itapecerica da Serra,6456525
SP,3522307,Itapetininga,3144.09
SP,3522406,Itapeva,2413769
SP,3522505,Itapevi,7029302
SP,3522604,Itapira,885053
SP,3522653,Itapirapuã Paulista,272871
SP,3522703,Itápolis,421998
SP,3522802,Itaporanga,549266
SP,3522901,Itapuí,315382
SP,3523008,Itapura,146782
SP,3523107,Itaquaquecetuba,9107105
SP,3523206,Itararé,1707142
SP,3523305,Itariri,679609
SP,3523404,Itatiba,1554272
SP,3523503,Itatinga,648802
SP,3523602,Itirapina,374725
SP,3523701,Itirapuã,294618
SP,3523800,Itobi,150463
SP,3523909,Itu,3020767
SP,3524006,Itupeva,593016
SP,3524105,Ituverava,841306
SP,3524204,Jaborandi,110494
SP,3524303,Jaboticabal,1855124
SP,3524402,Jacareí,3474312
SP,3524501,Jaci,95806
SP,3524600,Jacupiranga,559.19
SP,3524709,Jaguariúna,638356
SP,3524808,Jales,767383
SP,3524907,Jambeiro,152851
SP,3525003,Jandira,1611339
SP,3525102,Jardinópolis,1055726
SP,3525201,Jarinu,635082
SP,3525300,Jaú,1911644
SP,3525409,Jeriquara,102424
SP,3525508,Joanópolis,173149
SP,3525607,João Ramalho,136116
SP,3525706,José Bonifácio,249402
SP,3525805,Júlio Mesquita,182244
SP,3525854,Jumirim,53232
SP,3525904,Jundiaí,2689799
SP,3526001,Junqueirópolis,494118
SP,3526100,Juquiá,588967
SP,3526209,Juquitiba,1277893
SP,3526308,Lagoinha,168396
SP,3526407,Laranjal Paulista,670533
SP,3526506,Lavínia,80532
SP,3526605,Lavrinhas,279144
SP,3526704,Leme,2079026
SP,3526803,Lençóis Paulista,696.64
SP,3526902,Limeira,6097325
SP,3527009,Lindóia,143.42
SP,3527108,Lins,1059966
SP,3527207,Lorena,2309283
SP,3527256,Lourdes,72861
SP,3527306,Louveira,804703
SP,3527405,Lucélia,443858
SP,3527504,Lucianópolis,59422
SP,3527603,Luís Antônio,331857
SP,3527702,Luiziânia,175698
SP,3527801,Lupércio,90465
SP,3527900,Lutécia,60473
SP,3528007,Macatuba,158339
SP,3528106,Macaubal,194075
SP,3528205,Macedônia,55848
SP,3528304,Magda,50979
SP,3528403,Mairinque,824.26
SP,3528502,Mairiporã,2726549
SP,3528601,Manduri,181655
SP,3528700,Marabá Paulista,144644
SP,3528809,Maracaí,234031
SP,3528858,Marapoama,82489
SP,3528908,Mariápolis,143754
SP,3529005,Marília,3097703
SP,3529104,Marinópolis,38024
SP,3529203,Martinópolis,675476
SP,3529302,Matão,1284939
SP,3529401,Mauá,6614341
SP,3529500,Mendonça,71712
SP,3529609,Meridiano,87714
SP,3529658,Mesópolis,29928
SP,3529708,Miguelópolis,1066006
SP,3529807,Mineiros do Tietê,337356
SP,3529906,Miracatu,1015194
SP,3530003,Mira Estrela,54435
SP,3530102,Mirandópolis,445508
SP,3530201,Mirante do Paranapanema,445548
SP,3530300,Mirassol,672178
SP,3530409,Mirassolândia,169373
SP,3530508,Mococa,1013535
SP,3530607,Moji das Cruzes,14168685
SP,3530706,Mogi Guaçu,2194461
SP,3530805,Moji-Mirim,873777
SP,3530904,Mombuca,130418
SP,3531001,Monções,28033
SP,3531100,Mongaguá,1818108
SP,3531209,Monte Alegre do Sul,95379
SP,3531308,Monte Alto,510151
SP,3531407,Monte Aprazível,691068
SP,3531506,Monte Azul Paulista,244198
SP,3531605,Monte Castelo,110344
SP,3531704,Monteiro Lobato,129976
SP,3531803,Monte Mor,2004984
SP,3531902,Morro Agudo,725551
SP,3532009,Morungaba,226055
SP,3532058,Motuca,94326
SP,3532108,Murutinga do Sul,182485
SP,3532157,Nantes,74899
SP,3532207,Narandiba,92.01
SP,3532306,Natividade da Serra,129913
SP,3532405,Nazaré Paulista,631234
SP,3532504,Neves Paulista,241.93
SP,3532603,Nhandeara,154517
SP,3532702,Nipoã,187.66
SP,3532801,Nova Aliança,115233
SP,3532827,Nova Campina,464688
SP,3532843,Nova Canaã Paulista,46464
SP,3532868,Nova Castilho,19138
SP,3532900,Nova Europa,142954
SP,3533007,Nova Granada,409249
SP,3533106,Nova Guataporanga,81209
SP,3533205,Nova Independência,131804
SP,3533254,Novais,127438
SP,3533304,Nova Luzitânia,97356
SP,3533403,Nova Odessa,692.78
SP,3533502,Novo Horizonte,624437
SP,3533601,Nuporanga,151071
SP,3533700,Ocauçu,139956
SP,3533809,Óleo,67.26
SP,3533908,Olímpia,1257034
SP,3534005,Onda Verde,92674
SP,3534104,Oriente,103517
SP,3534203,Orindiúva,58265
SP,3534302,Orlândia,494179
SP,3534401,Osasco,17392968
SP,3534500,Oscar Bressane,60817
SP,3534609,Osvaldo Cruz,460028
SP,3534708,Ourinhos,1744567
SP,3534757,Ouroeste,265177
SP,3534807,Ouro Verde,394396
SP,3534906,Pacaembu,188951
SP,3535002,Palestina,250505
SP,3535101,Palmares Paulista,162.42
SP,3535200,Palmeira d'Oeste,168244
SP,3535309,Palmital,598295
SP,3535408,Panorama,429706
SP,3535507,Paraguaçu Paulista,1417478
SP,3535606,Paraibuna,439998
SP,3535705,Paraíso,92996
SP,3535804,Paranapanema,530885
SP,3535903,Paranapuã,140087
SP,3536000,Parapuã,272.21
SP,3536109,Pardinho,132402
SP,3536208,Pariquera-Açu,448365
SP,3536257,Parisi,88747
SP,3536307,Patrocínio Paulista,403746
SP,3536406,Paulicéia,308583
SP,3536505,Paulínia,1499267
SP,3536570,Paulistânia,49675
SP,3536604,Paulo de Faria,306826
SP,3536703,Pederneiras,841.03
SP,3536802,Pedra Bela,141886
SP,3536901,Pedranópolis,31892
SP,3537008,Pedregulho,518947
SP,3537107,Pedreira,772932
SP,3537156,Pedrinhas Paulista,58009
SP,3537206,Pedro de Toledo,400978
SP,3537305,Penápolis,1175803
SP,3537404,Pereira Barreto,355244
SP,3537503,Pereiras,129064
SP,3537602,Peruíbe,3163982
SP,3537701,Piacatu,51724
SP,3537800,Piedade,1669809
SP,3537909,Pilar do Sul,406967
SP,3538006,Pindamonhangaba,4194966
SP,3538105,Pindorama,191803
SP,3538204,Pinhalzinho,236118
SP,3538303,Piquerobi,117861
SP,3538501,Piquete,293.7
SP,3538600,Piracaia,633149
SP,3538709,Piracicaba,5567205
SP,3538808,Piraju,746939
SP,3538907,Pirajuí,711681
SP,3539004,Pirangi,103664
SP,3539103,Pirapora do Bom Jesus,868065
SP,3539202,Pirapozinho,299298
SP,3539301,Pirassununga,989034
SP,3539400,Piratininga,194905
SP,3539509,Pitangueiras,658004
SP,3539608,Planalto,87.06
SP,3539707,Platina,155.6
SP,3539806,Poá,4212636
SP,3539905,Poloni,178563
SP,3540002,Pompéia,276.86
SP,3540101,Pongaí,73293
SP,3540200,Pontal,864453
SP,3540259,Pontalinda,86376
SP,3540309,Pontes Gestal,62.15
SP,3540408,Populina,160945
SP,3540507,Porangaba,178628
SP,3540606,Porto Feliz,809637
SP,3540705,Porto Ferreira,724637
SP,3540754,Potim,718864
SP,3540804,Potirendaba,240246
SP,3540853,Pracinha,88.53
SP,3540903,Pradópolis,507.02
SP,3541000,Praia Grande,4870479
SP,3541059,Pratânia,245.99
SP,3541109,Presidente Alves,82086
SP,3541208,Presidente Bernardes,216969
SP,3541307,Presidente Epitácio,732598
SP,3541406,Presidente Prudente,3519529
SP,3541505,Presidente Venceslau,445025
SP,3541604,Promissão,578265
SP,3541653,Quadra,173.85
SP,3541703,Quatá,419041
SP,3541802,Queiroz,89737
SP,3541901,Queluz,263995
SP,3542008,Quintana,202735
SP,3542107,Rafard,231732
SP,3542206,Rancharia,578722
SP,3542305,Redenção da Serra,209172
SP,3542404,Regente Feijó,264673
SP,3542503,Reginópolis,80651
SP,3542602,Registro,1878.61
SP,3542701,Restinga,203052
SP,3542800,Ribeira,231.04
SP,3542909,Ribeirão Bonito,229202
SP,3543006,Ribeirão Branco,876424
SP,3543105,Ribeirão Corrente,181036
SP,3543204,Ribeirão do Sul,146469
SP,3543238,Ribeirão dos Índios,66815
SP,3543253,Ribeirão Grande,156155
SP,3543303,Ribeirão Pires,2114251
SP,3543402,Ribeirão Preto,8397967
SP,3543501,Riversul,300566
SP,3543600,Rifaina,81451
SP,3543709,Rincão,230058
SP,3543808,Rinópolis,88556
SP,3543907,Rio Claro,2760326
SP,3544004,Rio das Pedras,280141
SP,3544103,Rio Grande da Serra,1654639
SP,3544202,Riolândia,270.25
SP,3544251,Rosana,545901
SP,3544301,Roseira,391738
SP,3544400,Rubiácea,76733
SP,3544509,Rubinéia,50955
SP,3544608,Sabino,119538
SP,3544707,Sagres,46499
SP,3544806,Sales,261372
SP,3544905,Sales Oliveira,149.88
SP,3545001,Salesópolis,435028
SP,3545100,Salmourão,150.94
SP,3545159,Saltinho,54685
SP,3545209,Salto,1665032
SP,3545308,Salto de Pirapora,943995
SP,3545407,Salto Grande,225058
SP,3545506,Sandovalina,107.91
SP,3545605,Santa Adélia,346477
SP,3545704,Santa Albertina,48146
SP,3545803,Santa Bárbara d'Oeste,1642447
SP,3546009,Santa Branca,454.6
SP,3546108,Santa Clara d'Oeste,48476
SP,3546207,Santa Cruz da Conceição,81263
SP,3546256,Santa Cruz da Esperança,34494
SP,3546306,Santa Cruz das Palmeiras,482.3
SP,3546405,Santa Cruz do Rio Pardo,836498
SP,3546504,Santa Ernestina,175874
SP,3546603,Santa Fé do Sul,438549
SP,3546702,Santa Gertrudes,174.96
SP,3546801,Santa Isabel,1488291
SP,3546900,Santa Lúcia,86974
SP,3547007,Santa Maria da Serra,173601
SP,3547106,Santa Mercedes,71173
SP,3547205,Santana da Ponte Pensa,32687
SP,3547304,Santana de Parnaíba,2602913
SP,3547403,Santa Rita d'Oeste,17496
SP,3547502,Santa Rita do Passa Quatro,409099
SP,3547601,Santa Rosa de Viterbo,343249
SP,3547650,Santa Salete,25797
SP,3547700,Santo Anastácio,427591
SP,3547809,Santo André,15795192
SP,3547908,Santo Antônio da Alegria,217372
SP,3548005,Santo Antônio de Posse,517816
SP,3548054,Santo Antônio do Aracanguá,313373
SP,3548104,Santo Antônio do Jardim,71551
SP,3548203,Santo Antônio do Pinhal,166
SP,3548302,Santo Expedito,69636
SP,3548401,Santópolis do Aguapeí,130428
SP,3548500,Santos,5210581
SP,3548609,São Bento do Sapucaí,239038
SP,3548708,São Bernardo do Campo,16389.31
SP,3548807,São Caetano do Sul,814491
SP,3548906,São Carlos,4036269
SP,3549003,São Francisco,57296
SP,3549102,São João da Boa Vista,740072
SP,3549201,São João das Duas Pontes,35783
SP,3549250,São João de Iracema,26.54
SP,3549300,São João do Pau d'Alho,55395
SP,3549409,São Joaquim da Barra,513204
SP,3549508,São José da Bela Vista,383561
SP,3549607,São José do Barreiro,160035
SP,3549706,São José do Rio Pardo,1080842
SP,3549805,São José do Rio Preto,7558985
SP,3549904,São José dos Campos,18035738
SP,3549953,São Lourenço da Serra,860455
SP,3550001,São Luís do Paraitinga,325321
